Measurement label:,Left,
-0.225131836,0.196391602,9.393266602
-0.148491211,0.244291992,9.398056641
-0.20597168,0.239501953,9.345366211
-0.220341797,0.20597168,9.369316406
-0.220341797,0.249082031,9.393266602
-0.215551758,0.210761719,9.374106445
-0.201181641,0.220341797,9.426796875
-0.20597168,0.20597168,9.398056641
-0.191601563,0.167651367,9.35015625
-0.201181641,0.234711914,9.316625977
-0.258662109,0.282612305,9.326206055
-0.167651367,0.249082031,9.354946289
-0.196391602,0.215551758,9.359736328
-0.215551758,0.186811523,9.398056641
-0.225131836,0.215551758,9.378896484
-0.20597168,0.225131836,9.431586914
-0.191601563,0.20597168,9.407636719
-0.182021484,0.229921875,9.383686523
-0.215551758,0.215551758,9.378896484
-0.182021484,0.186811523,9.479487305
-0.162861328,0.15328125,9.369316406
-0.263452148,0.239501953,9.407636719
-0.244291992,0.191601563,9.412426758
-0.263452148,0.225131836,9.35015625
-0.201181641,0.215551758,9.330996094
-0.201181641,0.220341797,9.393266602
-0.268242188,0.225131836,9.369316406
-0.20597168,0.20597168,9.45074707
-0.167651367,0.215551758,9.206455078
-0.229921875,0.172441406,9.436376953
-0.258662109,0.239501953,9.273515625
-0.201181641,0.201181641,9.35015625
-0.25387207,0.186811523,9.29746582
-0.172441406,0.215551758,9.369316406
-0.258662109,0.244291992,9.398056641
-0.186811523,0.277822266,9.388476563
-0.182021484,0.234711914,9.422006836
-0.182021484,0.201181641,9.383686523
-0.210761719,0.239501953,9.398056641
-0.186811523,0.277822266,9.359736328
-0.210761719,0.220341797,9.422006836
-0.210761719,0.244291992,9.321416016
-0.162861328,0.249082031,9.374106445
-0.225131836,0.229921875,9.345366211
-0.220341797,0.220341797,9.374106445
-0.201181641,0.196391602,9.335786133
-0.239501953,0.220341797,9.374106445
-0.201181641,0.249082031,9.431586914
-0.191601563,0.210761719,9.412426758
-0.220341797,0.244291992,9.316625977
-0.162861328,0.249082031,9.326206055
-0.191601563,0.249082031,9.369316406
-0.191601563,0.239501953,9.445957031
-0.186811523,0.244291992,9.340576172
-0.196391602,0.229921875,9.436376953
-0.20597168,0.191601563,9.340576172
-0.277822266,0.191601563,9.311835938
-0.239501953,0.201181641,9.426796875
-0.186811523,0.268242188,9.354946289
-0.215551758,0.220341797,9.398056641
-0.182021484,0.249082031,9.354946289
-0.191601563,0.20597168,9.35015625
-0.191601563,0.234711914,9.345366211
-0.239501953,0.220341797,9.412426758
-0.244291992,0.191601563,9.436376953
-0.215551758,0.229921875,9.426796875
-0.186811523,0.172441406,9.345366211
-0.210761719,0.225131836,9.393266602
-0.225131836,0.196391602,9.335786133
-0.196391602,0.229921875,9.388476563
-0.148491211,0.191601563,9.426796875
-0.177231445,0.20597168,9.316625977
-0.167651367,0.234711914,9.35015625
-0.225131836,0.273032227,9.364526367
-0.196391602,0.239501953,9.369316406
-0.220341797,0.229921875,9.40284668
-0.239501953,0.229921875,9.316625977
-0.186811523,0.234711914,9.426796875
-0.268242188,0.229921875,9.393266602
-0.182021484,0.287402344,9.378896484
-0.220341797,0.258662109,9.422006836
-0.201181641,0.239501953,9.40284668
-0.25387207,0.177231445,9.354946289
-0.143701172,0.191601563,9.398056641
-0.263452148,0.201181641,9.35015625
-0.196391602,0.239501953,9.383686523
-0.215551758,0.225131836,9.441166992
-0.172441406,0.244291992,9.35015625
-0.210761719,0.220341797,9.340576172
-0.239501953,0.239501953,9.311835938
-0.186811523,0.20597168,9.388476563
-0.215551758,0.201181641,9.40284668
-0.225131836,0.25387207,9.388476563
-0.172441406,0.25387207,9.35015625
-0.215551758,0.220341797,9.335786133
-0.167651367,0.258662109,9.283095703
-0.225131836,0.220341797,9.388476563
-0.210761719,0.239501953,9.364526367
-0.244291992,0.225131836,9.359736328
-0.15328125,0.186811523,9.364526367
-0.191601563,0.239501953,9.426796875
-0.220341797,0.239501953,9.326206055
-0.186811523,0.258662109,9.302255859
-0.177231445,0.210761719,9.359736328
-0.229921875,0.220341797,9.345366211
-0.239501953,0.244291992,9.398056641
-0.201181641,0.229921875,9.383686523
-0.177231445,0.225131836,9.398056641
-0.220341797,0.258662109,9.364526367
-0.244291992,0.229921875,9.407636719
-0.273032227,0.201181641,9.388476563
-0.25387207,0.201181641,9.330996094
-0.20597168,0.20597168,9.398056641
-0.239501953,0.158071289,9.393266602
-0.25387207,0.210761719,9.393266602
-0.234711914,0.229921875,9.374106445
-0.229921875,0.258662109,9.398056641
-0.158071289,0.244291992,9.321416016
-0.148491211,0.215551758,9.330996094
-0.172441406,0.20597168,9.335786133
-0.177231445,0.210761719,9.321416016
-0.229921875,0.234711914,9.316625977
-0.282612305,0.162861328,9.335786133
-0.244291992,0.220341797,9.29746582
-0.249082031,0.268242188,9.460327148
-0.220341797,0.258662109,9.422006836
-0.177231445,0.210761719,9.412426758
-0.20597168,0.215551758,9.287885742
-0.182021484,0.177231445,9.307045898
-0.229921875,0.210761719,9.398056641
-0.277822266,0.239501953,9.465117188
-0.138911133,0.201181641,9.335786133
-0.191601563,0.258662109,9.321416016
-0.20597168,0.258662109,9.422006836
-0.191601563,0.229921875,9.407636719
-0.196391602,0.282612305,9.474697266
-0.215551758,0.182021484,9.354946289
-0.258662109,0.196391602,9.369316406
-0.239501953,0.239501953,9.287885742
-0.234711914,0.282612305,9.254355469
-0.249082031,0.258662109,9.216035156
-0.182021484,0.201181641,9.422006836
-0.201181641,0.172441406,9.412426758
-0.244291992,0.15328125,9.364526367
-0.182021484,0.234711914,9.326206055
-0.191601563,0.282612305,9.40284668
-0.177231445,0.277822266,9.45074707
-0.196391602,0.225131836,9.35015625
-0.229921875,0.20597168,9.398056641
-0.268242188,0.225131836,9.455537109
-0.210761719,0.162861328,9.398056641
-0.273032227,0.215551758,9.364526367
-0.249082031,0.210761719,9.393266602
-0.229921875,0.273032227,9.335786133
-0.134121094,0.263452148,9.359736328
-0.229921875,0.258662109,9.374106445
-0.191601563,0.215551758,9.393266602
-0.249082031,0.172441406,9.369316406
-0.234711914,0.158071289,9.287885742
-0.134121094,0.225131836,9.489067383
-0.258662109,0.249082031,9.417216797
-0.263452148,0.273032227,9.330996094
-0.167651367,0.249082031,9.398056641
-0.143701172,0.186811523,9.345366211
-0.138911133,0.110170898,9.330996094
-0.162861328,0.182021484,9.354946289
-0.215551758,0.172441406,9.369316406
-0.273032227,0.244291992,9.287885742
-0.258662109,0.268242188,9.431586914
-0.196391602,0.258662109,9.422006836
-0.210761719,0.239501953,9.273515625
-0.182021484,0.196391602,9.311835938
-0.201181641,0.220341797,9.369316406
-0.249082031,0.158071289,9.369316406
-0.186811523,0.220341797,9.388476563
-0.220341797,0.225131836,9.417216797
-0.229921875,0.239501953,9.374106445
-0.172441406,0.320932617,9.436376953
-0.172441406,0.244291992,9.45074707
-0.143701172,0.186811523,9.417216797
-0.201181641,0.182021484,9.378896484
-0.20597168,0.186811523,9.393266602
-0.20597168,0.20597168,9.398056641
-0.215551758,0.210761719,9.426796875
-0.239501953,0.229921875,9.374106445
-0.277822266,0.258662109,9.359736328
-0.244291992,0.210761719,9.359736328
-0.225131836,0.215551758,9.311835938
-0.186811523,0.225131836,9.383686523
-0.249082031,0.182021484,9.378896484
-0.239501953,0.172441406,9.383686523
-0.239501953,0.25387207,9.359736328
-0.220341797,0.268242188,9.302255859
-0.229921875,0.268242188,9.359736328
-0.201181641,0.210761719,9.359736328
-0.210761719,0.20597168,9.40284668
-0.210761719,0.215551758,9.335786133
-0.244291992,0.225131836,9.393266602
-0.234711914,0.234711914,9.345366211
-0.258662109,0.273032227,9.364526367
-0.225131836,0.249082031,9.407636719
-0.220341797,0.220341797,9.35015625
-0.210761719,0.196391602,9.311835938
-0.191601563,0.229921875,9.369316406
-0.210761719,0.244291992,9.417216797
-0.119750977,0.25387207,9.422006836
-0.191601563,0.229921875,9.369316406
-0.220341797,0.220341797,9.359736328
-0.258662109,0.210761719,9.398056641
-0.201181641,0.191601563,9.374106445
-0.186811523,0.249082031,9.426796875
-0.210761719,0.25387207,9.45074707
-0.263452148,0.201181641,9.359736328
-0.220341797,0.186811523,9.445957031
-0.225131836,0.172441406,9.426796875
-0.225131836,0.220341797,9.335786133
-0.186811523,0.244291992,9.340576172
-0.25387207,0.244291992,9.321416016
-0.15328125,0.234711914,9.35015625
-0.244291992,0.215551758,9.412426758
-0.201181641,0.244291992,9.369316406
-0.249082031,0.220341797,9.335786133
-0.186811523,0.225131836,9.359736328
-0.186811523,0.277822266,9.431586914
-0.225131836,0.229921875,9.359736328
-0.229921875,0.234711914,9.335786133
-0.196391602,0.210761719,9.340576172
-0.196391602,0.196391602,9.302255859
-0.234711914,0.249082031,9.326206055
-0.20597168,0.273032227,9.378896484
-0.234711914,0.158071289,9.374106445
-0.229921875,0.239501953,9.388476563
-0.263452148,0.239501953,9.326206055
-0.148491211,0.268242188,9.369316406
-0.196391602,0.215551758,9.378896484
-0.220341797,0.258662109,9.445957031
-0.215551758,0.186811523,9.311835938
-0.215551758,0.263452148,9.292675781
-0.239501953,0.229921875,9.340576172
-0.20597168,0.215551758,9.378896484
-0.234711914,0.244291992,9.369316406
-0.220341797,0.191601563,9.407636719
-0.229921875,0.268242188,9.436376953
-0.220341797,0.196391602,9.354946289
-0.220341797,0.249082031,9.354946289
-0.191601563,0.186811523,9.369316406
-0.172441406,0.201181641,9.35015625
-0.220341797,0.25387207,9.316625977
-0.239501953,0.210761719,9.426796875
-0.225131836,0.215551758,9.359736328
-0.215551758,0.196391602,9.359736328
-0.225131836,0.225131836,9.398056641
-0.182021484,0.225131836,9.326206055
-0.220341797,0.239501953,9.359736328
-0.215551758,0.20597168,9.398056641
-0.162861328,0.201181641,9.378896484
-0.225131836,0.186811523,9.340576172
-0.20597168,0.196391602,9.345366211
-0.225131836,0.201181641,9.311835938
-0.210761719,0.225131836,9.330996094
-0.201181641,0.263452148,9.307045898
-0.201181641,0.220341797,9.388476563
-0.20597168,0.239501953,9.40284668
-0.167651367,0.249082031,9.383686523
-0.220341797,0.215551758,9.335786133
-0.244291992,0.263452148,9.431586914
-0.201181641,0.186811523,9.359736328
-0.201181641,0.25387207,9.35015625
-0.20597168,0.263452148,9.378896484
-0.220341797,0.249082031,9.393266602
-0.215551758,0.25387207,9.335786133
-0.292192383,0.229921875,9.364526367
-0.239501953,0.186811523,9.417216797
-0.263452148,0.234711914,9.340576172
-0.220341797,0.25387207,9.311835938
-0.239501953,0.234711914,9.230405273
-0.225131836,0.239501953,9.378896484
-0.225131836,0.20597168,9.498647461
-0.234711914,0.229921875,9.302255859
-0.186811523,0.234711914,9.374106445
-0.20597168,0.201181641,9.412426758
-0.215551758,0.225131836,9.426796875
-0.201181641,0.201181641,9.359736328
-0.191601563,0.234711914,9.383686523
-0.177231445,0.25387207,9.29746582
-0.210761719,0.225131836,9.335786133
-0.25387207,0.148491211,9.378896484
-0.244291992,0.229921875,9.374106445
-0.186811523,0.215551758,9.345366211
-0.196391602,0.210761719,9.359736328
-0.229921875,0.225131836,9.422006836
-0.239501953,0.239501953,9.431586914
-0.258662109,0.225131836,9.369316406
-0.220341797,0.244291992,9.393266602
-0.215551758,0.172441406,9.398056641
-0.239501953,0.225131836,9.307045898
-0.20597168,0.20597168,9.330996094
-0.20597168,0.215551758,9.40284668
-0.210761719,0.244291992,9.35015625
-0.186811523,0.20597168,9.326206055
-0.234711914,0.167651367,9.340576172
-0.225131836,0.229921875,9.393266602
-0.167651367,0.239501953,9.422006836
-0.234711914,0.210761719,9.345366211
-0.201181641,0.20597168,9.354946289
-0.210761719,0.273032227,9.383686523
-0.201181641,0.220341797,9.393266602
-0.177231445,0.191601563,9.340576172
-0.210761719,0.239501953,9.436376953
-0.196391602,0.191601563,9.316625977
-0.220341797,0.191601563,9.383686523
-0.191601563,0.225131836,9.374106445
-0.225131836,0.268242188,9.374106445
-0.225131836,0.258662109,9.364526367
-0.162861328,0.201181641,9.388476563
-0.201181641,0.239501953,9.469907227
-0.182021484,0.220341797,9.35015625
-0.20597168,0.20597168,9.321416016
-0.167651367,0.215551758,9.311835938
-0.167651367,0.229921875,9.369316406
-0.210761719,0.225131836,9.307045898
-0.196391602,0.249082031,9.369316406
-0.220341797,0.244291992,9.335786133
-0.282612305,0.215551758,9.369316406
-0.215551758,0.210761719,9.364526367
-0.210761719,0.186811523,9.316625977
-0.220341797,0.229921875,9.335786133
-0.201181641,0.186811523,9.340576172
-0.201181641,0.210761719,9.374106445
-0.196391602,0.273032227,9.436376953
-0.196391602,0.225131836,9.374106445
-0.249082031,0.234711914,9.412426758
-0.220341797,0.225131836,9.369316406
-0.20597168,0.225131836,9.335786133
-0.234711914,0.182021484,9.40284668
-0.220341797,0.215551758,9.321416016
-0.210761719,0.292192383,9.364526367
-0.239501953,0.244291992,9.359736328
-0.177231445,0.282612305,9.374106445
-0.249082031,0.239501953,9.407636719
-0.258662109,0.215551758,9.374106445
-0.191601563,0.225131836,9.436376953
-0.249082031,0.273032227,9.340576172
-0.229921875,0.215551758,9.311835938
-0.229921875,0.215551758,9.388476563
-0.220341797,0.196391602,9.369316406
-0.215551758,0.234711914,9.326206055
-0.196391602,0.249082031,9.426796875
-0.229921875,0.20597168,9.369316406
-0.15328125,0.229921875,9.369316406
-0.220341797,0.191601563,9.398056641
-0.201181641,0.249082031,9.369316406
-0.215551758,0.258662109,9.412426758
-0.249082031,0.186811523,9.316625977
-0.215551758,0.225131836,9.330996094
-0.244291992,0.249082031,9.383686523
-0.201181641,0.225131836,9.364526367
-0.191601563,0.167651367,9.393266602
-0.177231445,0.282612305,9.417216797
-0.201181641,0.273032227,9.398056641
-0.182021484,0.210761719,9.374106445
-0.196391602,0.258662109,9.398056641
-0.225131836,0.186811523,9.412426758
-0.20597168,0.20597168,9.359736328
-0.220341797,0.220341797,9.412426758
-0.258662109,0.229921875,9.330996094
-0.25387207,0.273032227,9.412426758
-0.182021484,0.292192383,9.412426758
-0.210761719,0.210761719,9.369316406
-0.220341797,0.186811523,9.393266602
-0.249082031,0.210761719,9.398056641
-0.182021484,0.229921875,9.273515625
-0.210761719,0.249082031,9.354946289
-0.20597168,0.210761719,9.45074707
-0.210761719,0.186811523,9.426796875
-0.201181641,0.201181641,9.326206055
-0.215551758,0.25387207,9.398056641
-0.225131836,0.25387207,9.340576172
-0.172441406,0.234711914,9.383686523
-0.25387207,0.234711914,9.422006836
-0.225131836,0.229921875,9.417216797
-0.196391602,0.177231445,9.340576172
-0.186811523,0.258662109,9.407636719
-0.225131836,0.234711914,9.374106445
-0.196391602,0.191601563,9.354946289
-0.177231445,0.249082031,9.35015625
-0.234711914,0.196391602,9.426796875
-0.186811523,0.215551758,9.383686523
-0.148491211,0.273032227,9.35015625
-0.191601563,0.234711914,9.388476563
-0.196391602,0.234711914,9.398056641
-0.239501953,0.239501953,9.378896484
-0.215551758,0.268242188,9.335786133
-0.20597168,0.258662109,9.407636719
-0.210761719,0.20597168,9.364526367
-0.225131836,0.20597168,9.388476563
-0.210761719,0.182021484,9.374106445
-0.177231445,0.277822266,9.40284668
-0.244291992,0.273032227,9.426796875
-0.244291992,0.20597168,9.345366211
-0.201181641,0.25387207,9.383686523
-0.234711914,0.20597168,9.398056641
-0.215551758,0.196391602,9.383686523
-0.177231445,0.258662109,9.340576172
-0.186811523,0.210761719,9.431586914
-0.229921875,0.210761719,9.431586914
-0.215551758,0.229921875,9.417216797
-0.239501953,0.282612305,9.354946289
-0.268242188,0.229921875,9.383686523
-0.220341797,0.225131836,9.369316406
-0.220341797,0.282612305,9.374106445
-0.196391602,0.234711914,9.369316406
-0.196391602,0.215551758,9.35015625
-0.196391602,0.239501953,9.388476563
-0.239501953,0.244291992,9.412426758
-0.20597168,0.172441406,9.354946289
-0.220341797,0.229921875,9.359736328
-0.186811523,0.191601563,9.388476563
-0.268242188,0.20597168,9.354946289
-0.225131836,0.287402344,9.378896484
-0.249082031,0.292192383,9.383686523
-0.239501953,0.244291992,9.326206055
-0.210761719,0.244291992,9.364526367
-0.229921875,0.225131836,9.460327148
-0.239501953,0.196391602,9.374106445
-0.172441406,0.15328125,9.24956543
-0.196391602,0.172441406,9.393266602
-0.172441406,0.249082031,9.311835938
-0.210761719,0.220341797,9.359736328
-0.182021484,0.20597168,9.412426758
-0.249082031,0.215551758,9.378896484
-0.201181641,0.210761719,9.398056641
-0.182021484,0.215551758,9.388476563
-0.20597168,0.268242188,9.378896484
-0.244291992,0.25387207,9.422006836
-0.162861328,0.244291992,9.393266602
-0.249082031,0.225131836,9.369316406
-0.229921875,0.277822266,9.412426758
-0.172441406,0.210761719,9.40284668
-0.229921875,0.210761719,9.398056641
-0.220341797,0.191601563,9.422006836
-0.20597168,0.239501953,9.378896484
-0.196391602,0.277822266,9.388476563
-0.143701172,0.210761719,9.479487305
-0.201181641,0.244291992,9.35015625
-0.191601563,0.239501953,9.35015625
-0.196391602,0.201181641,9.445957031
-0.263452148,0.215551758,9.393266602
-0.229921875,0.186811523,9.422006836
-0.196391602,0.225131836,9.316625977
-0.182021484,0.229921875,9.441166992
-0.177231445,0.225131836,9.412426758
-0.172441406,0.25387207,9.359736328
-0.229921875,0.225131836,9.388476563
-0.162861328,0.220341797,9.383686523
-0.210761719,0.20597168,9.35015625
-0.220341797,0.229921875,9.340576172
-0.172441406,0.215551758,9.326206055
-0.234711914,0.210761719,9.307045898
-0.215551758,0.239501953,9.369316406
-0.273032227,0.215551758,9.378896484
-0.239501953,0.182021484,9.340576172
-0.225131836,0.210761719,9.311835938
-0.172441406,0.234711914,9.417216797
-0.234711914,0.186811523,9.383686523
-0.210761719,0.277822266,9.316625977
-0.215551758,0.215551758,9.393266602
-0.158071289,0.196391602,9.398056641
-0.25387207,0.215551758,9.354946289
-0.210761719,0.210761719,9.412426758
-0.186811523,0.196391602,9.412426758
-0.167651367,0.234711914,9.474697266
-0.215551758,0.225131836,9.378896484
-0.239501953,0.225131836,9.326206055
-0.196391602,0.225131836,9.369316406
-0.229921875,0.20597168,9.393266602
-0.196391602,0.210761719,9.374106445
-0.244291992,0.239501953,9.378896484
-0.210761719,0.220341797,9.335786133
-0.191601563,0.225131836,9.292675781
-0.25387207,0.249082031,9.45074707
-0.239501953,0.182021484,9.412426758
-0.215551758,0.244291992,9.398056641
-0.196391602,0.215551758,9.445957031
-0.182021484,0.225131836,9.455537109
-0.201181641,0.225131836,9.35015625
-0.220341797,0.249082031,9.330996094
-0.215551758,0.172441406,9.369316406
-0.215551758,0.25387207,9.378896484
-0.25387207,0.20597168,9.412426758
-0.244291992,0.182021484,9.383686523
-0.20597168,0.234711914,9.388476563
-0.220341797,0.225131836,9.374106445
-0.177231445,0.263452148,9.369316406
-0.162861328,0.244291992,9.398056641
-0.25387207,0.263452148,9.340576172
-0.186811523,0.182021484,9.326206055
-0.210761719,0.220341797,9.359736328
-0.201181641,0.234711914,9.316625977
-0.196391602,0.20597168,9.35015625
-0.220341797,0.215551758,9.340576172
-0.225131836,0.196391602,9.321416016
-0.191601563,0.225131836,9.364526367
-0.263452148,0.225131836,9.359736328
-0.20597168,0.249082031,9.426796875
-0.244291992,0.249082031,9.407636719
-0.215551758,0.177231445,9.393266602
-0.15328125,0.229921875,9.374106445
-0.229921875,0.258662109,9.335786133
-0.258662109,0.277822266,9.388476563
-0.229921875,0.225131836,9.383686523
-0.215551758,0.191601563,9.388476563
-0.215551758,0.234711914,9.316625977
-0.167651367,0.249082031,9.445957031
-0.215551758,0.220341797,9.378896484
-0.244291992,0.268242188,9.398056641
-0.244291992,0.234711914,9.412426758
-0.182021484,0.249082031,9.426796875
-0.249082031,0.191601563,9.378896484
-0.220341797,0.258662109,9.321416016
-0.182021484,0.249082031,9.436376953
-0.220341797,0.177231445,9.45074707
-0.220341797,0.263452148,9.393266602
-0.282612305,0.249082031,9.422006836
-0.229921875,0.292192383,9.369316406
-0.196391602,0.225131836,9.364526367
-0.239501953,0.201181641,9.407636719
-0.201181641,0.210761719,9.307045898
-0.201181641,0.215551758,9.393266602
-0.191601563,0.258662109,9.412426758
-0.210761719,0.239501953,9.417216797
-0.186811523,0.239501953,9.354946289
-0.239501953,0.239501953,9.35015625
-0.196391602,0.215551758,9.383686523
-0.215551758,0.177231445,9.364526367
-0.220341797,0.201181641,9.321416016
-0.229921875,0.25387207,9.364526367
-0.172441406,0.268242188,9.35015625
-0.215551758,0.316142578,9.345366211
-0.158071289,0.258662109,9.340576172
-0.220341797,0.263452148,9.345366211
-0.258662109,0.249082031,9.321416016
-0.220341797,0.186811523,9.369316406
-0.182021484,0.229921875,9.398056641
-0.20597168,0.186811523,9.307045898
-0.201181641,0.162861328,9.321416016
-0.172441406,0.263452148,9.345366211
-0.20597168,0.229921875,9.412426758
-0.182021484,0.244291992,9.330996094
-0.201181641,0.220341797,9.321416016
-0.210761719,0.244291992,9.40284668
-0.234711914,0.220341797,9.345366211
-0.182021484,0.220341797,9.326206055
-0.215551758,0.258662109,9.407636719
-0.201181641,0.215551758,9.388476563
-0.167651367,0.191601563,9.326206055
-0.244291992,0.182021484,9.321416016
-0.186811523,0.263452148,9.359736328
-0.225131836,0.201181641,9.369316406
-0.172441406,0.239501953,9.431586914
-0.210761719,0.220341797,9.40284668
-0.158071289,0.201181641,9.369316406
-0.234711914,0.172441406,9.417216797
-0.186811523,0.20597168,9.422006836
-0.196391602,0.239501953,9.378896484
-0.215551758,0.25387207,9.345366211
-0.20597168,0.258662109,9.388476563
-0.20597168,0.263452148,9.417216797
-0.210761719,0.220341797,9.307045898
-0.196391602,0.239501953,9.330996094
-0.191601563,0.229921875,9.422006836
-0.20597168,0.234711914,9.359736328
-0.220341797,0.229921875,9.326206055
-0.162861328,0.201181641,9.398056641
-0.186811523,0.210761719,9.35015625
-0.229921875,0.210761719,9.369316406
-0.177231445,0.229921875,9.393266602
-0.191601563,0.225131836,9.326206055
-0.215551758,0.20597168,9.287885742
-0.258662109,0.225131836,9.412426758
-0.191601563,0.215551758,9.340576172
-0.244291992,0.172441406,9.326206055
-0.196391602,0.20597168,9.345366211
-0.177231445,0.215551758,9.455537109
-0.239501953,0.234711914,9.316625977
-0.20597168,0.244291992,9.307045898
-0.20597168,0.258662109,9.354946289
-0.177231445,0.239501953,9.436376953
-0.210761719,0.191601563,9.335786133
-0.220341797,0.225131836,9.35015625
-0.215551758,0.225131836,9.393266602
-0.249082031,0.25387207,9.302255859
-0.244291992,0.296982422,9.383686523
-0.191601563,0.186811523,9.335786133
-0.229921875,0.215551758,9.374106445
-0.229921875,0.220341797,9.40284668
-0.201181641,0.229921875,9.302255859
-0.177231445,0.244291992,9.340576172
-0.220341797,0.234711914,9.321416016
-0.215551758,0.258662109,9.364526367
-0.201181641,0.182021484,9.345366211
-0.177231445,0.239501953,9.278305664
