Measurement label:,Right,
-4.387675781,-3.42487793,6.883286133
-3.803291016,-2.830913086,6.38512207
-3.103945313,-2.969824219,6.270161133
-3.214116211,-3.233276367,6.179150391
-2.529140625,-2.950664063,6.99824707
-2.850073242,-2.567460938,6.097719727
-2.529140625,-1.882485352,5.997128906
-1.346000977,-1.777104492,6.615043945
-1.393901367,-0.752036133,6.662944336
-0.364042969,-0.66581543,7.850874023
-1.216669922,-0.670605469,7.927514648
-1.015488281,-0.584384766,7.185058594
-1.02027832,-0.742456055,8.473579102
-0.967587891,-0.622705078,8.641230469
3.084785156,0.886157227,10.71531738
-1.638193359,-1.106499023,9.565708008
-1.887275391,-1.049018555,9.953701172
-1.925595703,-0.603544922,10.00160156
-1.844165039,-0.234711914,10.33211426
-2.711162109,-0.134121094,9.829160156
-2.356699219,0.129331055,10.48539551
-1.58550293,0.704135742,10.30816406
-1.489702148,0.914897461,9.65671875
-1.705253906,1.542392578,10.27942383
-2.059716797,2.39980957,10.45665527
-1.566342773,2.749482422,10.91170898
-1.446591797,2.783012695,11.13205078
-1.575922852,2.442919922,11.29491211
-1.887275391,2.433339844,10.56682617
-2.098037109,2.193837891,9.383686523
-2.476450195,1.99265625,8.804091797
-2.404599609,0.895737305,9.718989258
-2.624941406,0.493374023,10.57640625
-2.428549805,0.244291992,10.24589355
-2.979404297,0.455053711,10.47102539
-2.395019531,1.049018555,9.762099609
-2.634521484,1.762734375,9.441166992
-2.438129883,2.327958984,9.225615234
-3.199746094,1.398691406,8.305927734
-2.744692383,1.43222168,9.637558594
-2.682421875,0.76640625,10.32732422
-2.500400391,0.287402344,10.99313965
-2.672841797,0.344882813,10.89733887
-2.663261719,0.670605469,11.0122998
-3.396137695,0.268242188,8.799301758
-2.907553711,1.015488281,9.369316406
-2.91234375,0.531694336,9.230405273
-3.180585938,0.263452148,10.06866211
-3.185375977,0.799936523,9.977651367
-3.544628906,-0.450263672,10.96918945
-3.573369141,-0.962797852,11.72122559
-1.274150391,-1.197509766,14.22641602
-3.070415039,0.661025391,9.220825195
-3.084785156,1.307680664,9.465117188
-3.094365234,0.277822266,9.393266602
-2.55309082,0.608334961,9.493857422
-2.773432617,0.325722656,9.824370117
-2.826123047,0.316142578,9.560917969
-2.131567383,0.483793945,9.489067383
-2.514770508,0.455053711,9.584868164
-2.529140625,0.129331055,9.445957031
-2.275268555,0.162861328,9.139394531
-5.221142578,-1.571132813,11.84097656
-5.297783203,0.191601563,8.832832031
-2.749482422,0.033530273,9.455537109
-2.447709961,1.063388672,9.455537109
-1.997446289,1.130449219,9.60402832
-1.973496094,1.135239258,9.565708008
-1.317260742,1.590292969,9.742939453
-1.331630859,0.627495117,9.91059082
-1.302890625,1.609453125,9.699829102
-1.32684082,1.22625,9.479487305
-1.518442383,1.441801758,9.532177734
-2.270478516,0.761616211,9.594448242
-1.642983398,-0.45984375,9.953701172
-1.595083008,0.091010742,9.747729492
-1.801054688,0.790356445,9.608818359
-2.09324707,-0.40715332,9.647138672
-1.829794922,0.617915039,9.685458984
-1.815424805,0.761616211,9.680668945
-1.053808594,0.613125,9.771679688
-1.27894043,1.298100586,9.81
-0.56043457,-0.392783203,9.934541016
-0.445473633,0.723295898,9.829160156
-0.584384766,0.239501953,9.958491211
-0.9196875,1.025068359,9.723779297
-0.795146484,0.105380859,9.877060547
-1.068178711,0.277822266,9.833950195
-1.001118164,0.617915039,9.829160156
-1.144819336,0.469423828,9.766889648
-0.934057617,0.095800781,9.896220703
-0.742456055,0.392783203,9.685458984
-0.35925293,-0.723295898,10.29379395
-1.250200195,-0.493374023,10.30337402
-0.637075195,0.986748047,9.651928711
0.038320313,3.171005859,8.602910156
0.043110352,3.190166016,8.114326172
-0.71371582,1.288520508,10.22194336
-0.771196289,2.672841797,6.983876953
0.694555664,-0.895737305,10.10219238
-0.057480469,1.092128906,9.489067383
0.014370117,0.924477539,9.800419922
-0.373623047,0.775986328,9.905800781
-1.144819336,0.177231445,9.929750977
-0.895737305,0.670605469,9.814790039
-0.287402344,0.196391602,9.886640625
-0.177231445,1.159189453,9.560917969
0.301772461,0.282612305,9.958491211
-0.191601563,1.163979492,9.642348633
0.081430664,0.392783203,9.891430664
-0.546064453,1.250200195,9.690249023
-1.317260742,-0.076640625,9.939331055
-0.938847656,0.723295898,9.762099609
-0.440683594,0.708925781,9.781259766
0.263452148,0.201181641,9.939331055
-0.071850586,0.967587891,9.695039063
-0.043110352,0.752036133,9.766889648
0.009580078,0.627495117,9.747729492
-0.795146484,0.397573242,10.0303418
-1.269360352,0.325722656,9.805209961
-0.771196289,0.910107422,9.800419922
0.483793945,-0.426313477,10.27942383
-0.057480469,0.732875977,9.752519531
-0.148491211,0.967587891,9.738149414
0.129331055,0.40715332,9.896220703
-0.397573242,0.603544922,9.881850586
-0.852626953,0.809516602,9.814790039
-0.914897461,0.368833008,9.848320313
-0.191601563,0.536484375,9.824370117
0.292192383,0.033530273,10.02076172
-0.354462891,1.298100586,9.637558594
0.191601563,-0.047900391,10.09740234
-0.732875977,-0.10059082,9.905800781
-0.81909668,0.809516602,9.833950195
-0.316142578,-0.158071289,10.07824219
0.014370117,0.498164063,9.939331055
-0.15328125,0.938847656,9.752519531
0.057480469,0.431103516,9.91059082
-0.392783203,0.531694336,9.848320313
-0.895737305,0.464633789,9.814790039
-0.416733398,0.56043457,9.766889648
-0.062270508,0.464633789,9.848320313
-0.076640625,0.833466797,9.781259766
-0.378413086,0.603544922,9.848320313
-0.641865234,0.387993164,9.901010742
-0.502954102,0.536484375,9.824370117
-0.335302734,0.392783203,9.848320313
-0.110170898,0.761616211,9.790839844
-0.172441406,0.440683594,9.853110352
-0.378413086,0.565224609,9.872270508
-0.479003906,0.507744141,9.829160156
-0.546064453,0.493374023,9.786049805
-0.344882813,0.522114258,9.795629883
-0.301772461,0.574804688,9.824370117
-0.225131836,0.522114258,9.833950195
-0.196391602,0.632285156,9.776469727
-0.373623047,0.517324219,9.848320313
-0.392783203,0.565224609,9.838740234
-0.354462891,0.51253418,9.814790039
-0.397573242,0.522114258,9.853110352
-0.378413086,0.517324219,9.848320313
-0.364042969,0.550854492,9.857900391
-0.373623047,0.574804688,9.881850586
-0.387993164,0.584384766,9.848320313
-0.311352539,0.570014648,9.81
-0.330512695,0.574804688,9.824370117
-0.335302734,0.546064453,9.819580078
-0.383203125,0.536484375,9.829160156
-0.368833008,0.584384766,9.833950195
-0.373623047,0.536484375,9.733359375
-0.349672852,0.546064453,9.805209961
-0.316142578,0.565224609,9.833950195
-0.325722656,0.526904297,9.814790039
-0.387993164,0.526904297,9.843530273
-0.340092773,0.555644531,9.829160156
-0.387993164,0.555644531,9.728569336
-0.378413086,0.555644531,9.867480469
-0.35925293,0.526904297,9.819580078
-0.354462891,0.502954102,9.905800781
-0.344882813,0.570014648,9.81
-0.349672852,0.531694336,9.786049805
-0.225131836,0.622705078,9.824370117
-0.373623047,0.502954102,9.795629883
-0.373623047,0.522114258,9.805209961
-0.383203125,0.546064453,9.881850586
-0.35925293,0.56043457,9.843530273
-0.426313477,0.570014648,9.915380859
-0.378413086,0.546064453,9.829160156
-0.445473633,0.574804688,9.819580078
-0.330512695,0.479003906,9.771679688
-0.383203125,0.498164063,9.776469727
-0.311352539,0.517324219,9.800419922
-0.191601563,0.598754883,9.81
-0.35925293,0.555644531,9.805209961
-0.344882813,0.541274414,9.86269043
-0.40715332,0.531694336,9.819580078
-0.469423828,0.498164063,9.881850586
-0.426313477,0.531694336,9.829160156
-0.35925293,0.526904297,9.824370117
-0.368833008,0.536484375,9.800419922
-0.373623047,0.541274414,9.790839844
-0.234711914,0.617915039,9.776469727
-0.349672852,0.531694336,9.891430664
-0.292192383,0.526904297,9.896220703
-0.354462891,0.507744141,9.81
-0.320932617,0.51253418,9.800419922
-0.426313477,0.546064453,9.848320313
-0.364042969,0.589174805,9.901010742
-0.397573242,0.541274414,9.814790039
-0.349672852,0.584384766,9.857900391
-0.325722656,0.584384766,9.800419922
-0.344882813,0.574804688,9.86269043
-0.325722656,0.522114258,9.786049805
-0.392783203,0.531694336,9.848320313
-0.287402344,0.584384766,9.838740234
-0.335302734,0.531694336,9.86269043
-0.373623047,0.56043457,9.853110352
-0.392783203,0.555644531,9.857900391
-0.340092773,0.555644531,9.824370117
-0.368833008,0.546064453,9.857900391
-0.344882813,0.574804688,9.805209961
-0.349672852,0.550854492,9.790839844
-0.364042969,0.522114258,9.738149414
-0.35925293,0.56043457,9.795629883
-0.320932617,0.589174805,9.786049805
-0.397573242,0.570014648,9.848320313
-0.383203125,0.617915039,9.867480469
-0.344882813,0.536484375,9.81
-0.368833008,0.51253418,9.833950195
-0.383203125,0.546064453,9.877060547
-0.3065625,0.546064453,9.848320313
-0.35925293,0.517324219,9.833950195
-0.325722656,0.550854492,9.867480469
-0.316142578,0.546064453,9.915380859
-0.368833008,0.502954102,9.762099609
-0.35925293,0.517324219,9.781259766
-0.35925293,0.541274414,9.86269043
-0.368833008,0.565224609,9.752519531
-0.397573242,0.584384766,9.786049805
-0.344882813,0.593964844,9.795629883
-0.330512695,0.555644531,9.853110352
-0.273032227,0.565224609,9.776469727
-0.301772461,0.531694336,9.86269043
-0.383203125,0.56043457,9.776469727
-0.354462891,0.526904297,9.795629883
-0.368833008,0.488583984,9.771679688
-0.402363281,0.550854492,9.790839844
-0.340092773,0.531694336,9.848320313
-0.402363281,0.507744141,9.853110352
-0.368833008,0.522114258,9.833950195
-0.344882813,0.517324219,9.843530273
-0.364042969,0.550854492,9.881850586
-0.340092773,0.536484375,9.881850586
-0.387993164,0.502954102,9.901010742
-0.273032227,0.622705078,9.924960938
-0.287402344,0.565224609,9.843530273
-0.383203125,0.593964844,9.829160156
-0.383203125,0.598754883,9.843530273
-0.464633789,0.483793945,9.742939453
-0.488583984,0.531694336,9.867480469
-0.344882813,0.483793945,9.843530273
-0.373623047,0.574804688,9.800419922
-0.215551758,0.550854492,9.814790039
-0.282612305,0.574804688,9.781259766
-0.383203125,0.488583984,9.848320313
-0.440683594,0.541274414,9.872270508
-0.627495117,0.522114258,9.747729492
-0.340092773,0.637075195,9.81
-0.354462891,0.51253418,9.819580078
-0.191601563,0.656235352,9.86269043
-0.296982422,0.531694336,9.786049805
-0.383203125,0.546064453,9.829160156
-0.354462891,0.593964844,9.867480469
-0.373623047,0.51253418,9.838740234
-0.421523438,0.522114258,9.843530273
-0.373623047,0.541274414,9.86269043
-0.397573242,0.550854492,9.838740234
-0.349672852,0.593964844,9.814790039
-0.282612305,0.56043457,9.824370117
-0.354462891,0.56043457,9.848320313
-0.378413086,0.536484375,9.833950195
-0.35925293,0.603544922,9.824370117
-0.383203125,0.565224609,9.948911133
-0.364042969,0.570014648,9.728569336
-0.368833008,0.450263672,9.848320313
-0.373623047,0.584384766,9.795629883
-0.340092773,0.526904297,9.905800781
-0.234711914,0.637075195,9.805209961
-0.239501953,0.632285156,9.843530273
-0.402363281,0.627495117,9.86269043
-0.392783203,0.56043457,9.901010742
-0.641865234,0.469423828,9.800419922
-0.335302734,0.40715332,9.86269043
-0.364042969,0.51253418,9.742939453
-0.062270508,0.708925781,9.75730957
-0.320932617,0.550854492,9.833950195
-0.364042969,0.555644531,9.829160156
-0.555644531,0.455053711,9.915380859
-0.431103516,0.584384766,9.81
-0.354462891,0.502954102,9.929750977
-0.349672852,0.531694336,9.843530273
-0.344882813,0.474213867,9.86269043
-0.3065625,0.522114258,9.795629883
-0.186811523,0.617915039,9.786049805
-0.330512695,0.570014648,9.742939453
-0.311352539,0.546064453,9.838740234
-0.392783203,0.531694336,9.896220703
-0.440683594,0.536484375,9.814790039
-0.483793945,0.531694336,9.829160156
-0.373623047,0.565224609,9.838740234
-0.40715332,0.550854492,9.75730957
-0.311352539,0.536484375,9.762099609
-0.15328125,0.699345703,9.781259766
-0.335302734,0.546064453,9.838740234
-0.35925293,0.498164063,9.881850586
-0.51253418,0.498164063,9.838740234
-0.373623047,0.531694336,9.867480469
-0.383203125,0.593964844,9.752519531
-0.349672852,0.536484375,9.843530273
-0.215551758,0.617915039,9.829160156
-0.268242188,0.536484375,9.824370117
-0.354462891,0.531694336,9.800419922
-0.349672852,0.570014648,9.833950195
-0.402363281,0.526904297,9.867480469
-0.440683594,0.570014648,9.800419922
-0.354462891,0.593964844,9.781259766
-0.440683594,0.546064453,9.805209961
-0.349672852,0.598754883,9.881850586
-0.210761719,0.579594727,9.86269043
-0.364042969,0.541274414,9.853110352
-0.354462891,0.574804688,9.829160156
-0.435893555,0.522114258,9.867480469
-0.522114258,0.541274414,9.776469727
-0.364042969,0.56043457,9.886640625
-0.402363281,0.579594727,9.824370117
-0.340092773,0.531694336,9.853110352
-0.134121094,0.617915039,9.872270508
-0.383203125,0.522114258,9.805209961
-0.397573242,0.522114258,9.795629883
-0.493374023,0.469423828,9.853110352
-0.450263672,0.464633789,9.805209961
-0.349672852,0.526904297,9.824370117
-0.344882813,0.555644531,9.824370117
-0.273032227,0.632285156,9.877060547
-0.311352539,0.541274414,9.848320313
-0.354462891,0.550854492,9.877060547
-0.301772461,0.541274414,9.829160156
-0.555644531,0.531694336,9.81
-0.340092773,0.502954102,9.819580078
-0.402363281,0.51253418,9.790839844
-0.301772461,0.584384766,9.891430664
-0.220341797,0.66581543,9.886640625
-0.402363281,0.579594727,9.833950195
-0.335302734,0.531694336,9.929750977
-0.593964844,0.493374023,9.781259766
-0.40715332,0.479003906,9.843530273
-0.330512695,0.579594727,9.75730957
-0.268242188,0.479003906,9.81
-0.196391602,0.622705078,9.675878906
-0.373623047,0.555644531,9.786049805
-0.368833008,0.613125,9.81
-0.450263672,0.469423828,9.853110352
-0.431103516,0.517324219,9.901010742
-0.383203125,0.584384766,9.867480469
-0.368833008,0.56043457,9.886640625
-0.364042969,0.598754883,9.742939453
-0.25387207,0.632285156,9.86269043
-0.368833008,0.550854492,9.790839844
-0.392783203,0.550854492,9.752519531
-0.387993164,0.531694336,9.790839844
-0.392783203,0.56043457,9.872270508
-0.340092773,0.550854492,9.848320313
-0.392783203,0.550854492,9.838740234
-0.40715332,0.541274414,9.829160156
-0.411943359,0.526904297,9.833950195
-0.373623047,0.507744141,9.819580078
-0.392783203,0.541274414,9.877060547
-0.364042969,0.522114258,9.800419922
-0.368833008,0.517324219,9.901010742
-0.349672852,0.550854492,9.833950195
-0.364042969,0.570014648,9.848320313
-0.320932617,0.555644531,9.848320313
-0.392783203,0.579594727,9.781259766
-0.378413086,0.570014648,9.771679688
-0.35925293,0.579594727,9.781259766
-0.364042969,0.570014648,9.867480469
-0.344882813,0.546064453,9.766889648
-0.325722656,0.526904297,9.800419922
-0.364042969,0.541274414,9.838740234
-0.426313477,0.550854492,9.795629883
-0.411943359,0.56043457,9.872270508
-0.431103516,0.555644531,9.867480469
-0.364042969,0.598754883,9.800419922
-0.320932617,0.574804688,9.886640625
-0.378413086,0.488583984,9.891430664
-0.35925293,0.507744141,9.781259766
-0.421523438,0.570014648,9.814790039
-0.368833008,0.541274414,9.833950195
-0.373623047,0.541274414,9.800419922
-0.387993164,0.565224609,9.833950195
-0.397573242,0.555644531,9.877060547
-0.320932617,0.565224609,9.857900391
-0.335302734,0.541274414,9.762099609
-0.40715332,0.584384766,9.766889648
-0.296982422,0.550854492,9.833950195
-0.316142578,0.555644531,9.896220703
-0.35925293,0.579594727,9.872270508
-0.320932617,0.536484375,9.81
-0.383203125,0.584384766,9.814790039
-0.296982422,0.546064453,9.857900391
-0.349672852,0.608334961,9.905800781
-0.392783203,0.555644531,9.838740234
-0.40715332,0.56043457,9.857900391
-0.378413086,0.574804688,9.843530273
-0.383203125,0.584384766,9.824370117
-0.392783203,0.617915039,9.824370117
-0.340092773,0.502954102,9.829160156
-0.340092773,0.51253418,9.819580078
-0.364042969,0.522114258,9.877060547
-0.387993164,0.574804688,9.857900391
-0.368833008,0.579594727,9.848320313
-0.354462891,0.555644531,9.795629883
-0.373623047,0.531694336,9.853110352
-0.416733398,0.502954102,9.819580078
-0.373623047,0.536484375,9.86269043
-0.373623047,0.531694336,9.872270508
-0.354462891,0.550854492,9.857900391
-0.373623047,0.565224609,9.833950195
-0.392783203,0.531694336,9.819580078
-0.373623047,0.593964844,9.75730957
-0.383203125,0.584384766,9.901010742
-0.320932617,0.502954102,9.829160156
-0.330512695,0.498164063,9.848320313
-0.344882813,0.574804688,9.848320313
-0.383203125,0.56043457,9.819580078
-0.378413086,0.536484375,9.838740234
-0.344882813,0.589174805,9.843530273
-0.387993164,0.56043457,9.805209961
-0.316142578,0.565224609,9.814790039
-0.387993164,0.541274414,9.814790039
