Measurement label:,Right,
-8.205336914,-5.757626953,3.592529297
-8.262817383,-5.551655273,3.448828125
-10.65783691,-5.561235352,5.096601563
-6.279741211,-7.812553711,-6.164780273
-6.557563477,-4.066743164,3.185375977
-1.695673828,-6.155200195,10.05908203
-17.90037598,-5.503754883,-6.188730469
-8.770561523,1.963916016,3.405717773
-8.48315918,-13.76657227,0.570014648
-7.745493164,-4.19128418,2.1459375
-8.655600586,-7.525151367,0.114960938
-6.873706055,-7.362290039,0.51253418
-6.533613281,-6.562353516,0.35925293
-6.294111328,-6.476132813,0.057480469
-6.768325195,-6.524033203,-0.057480469
-7.659272461,-7.889194336,0.167651367
-7.951464844,-7.477250977,0.023950195
-7.601791992,-6.59109375,-0.387993164
-8.669970703,-6.447392578,-0.277822266
-8.919052734,-6.4378125,-0.167651367
-8.502319336,-6.868916016,-0.186811523
-7.620952148,-7.012617188,0.167651367
-6.955136719,-6.049819336,0.536484375
-6.346801758,-7.261699219,0.354462891
-6.806645508,-7.261699219,-0.526904297
-6.260581055,-6.686894531,-0.268242188
-6.428232422,-7.070097656,-0.546064453
-5.350473633,-6.356381836,-0.023950195
-6.03065918,-6.241420898,-0.091010742
-6.615043945,-7.232958984,0.014370117
-6.413862305,-6.605463867,0.838256836
-6.777905273,-6.686894531,0.680185547
-4.708608398,-4.909790039,-4.009262695
-8.550219727,-6.864125977,-0.728085938
-7.755073242,-7.065307617,0.076640625
-8.133486328,-7.094047852,0.028740234
-7.477250977,-6.758745117,-0.038320313
-7.462880859,-6.365961914,-0.215551758
-7.525151367,-6.404282227,-0.05269043
-6.634204102,-6.868916016,0.287402344
-6.773115234,-7.036567383,0.541274414
-7.381450195,-6.720424805,0.268242188
-7.553891602,-7.065307617,0.804726563
-7.865244141,-7.319179688,1.355581055
-8.401728516,-7.568261719,1.221459961
-8.492739258,-8.004155273,0.752036133
-7.668852539,-7.678432617,0.900527344
-6.068979492,-7.199428711,0.416733398
-5.321733398,-7.041357422,1.781894531
-2.60578125,-7.424560547,1.983076172
-3.640429688,-7.328759766,2.323168945
-4.909790039,-7.386240234,1.43222168
-4.919370117,-7.525151367,1.087338867
-5.422324219,-7.285649414,1.135239258
-7.515571289,-6.466552734,-0.45984375
-6.466552734,-7.860454102,1.058598633
-6.969506836,-8.751401367,2.054926758
-7.132368164,-8.363408203,1.963916016
-6.49050293,-8.037685547,1.944755859
-5.498964844,-8.267607422,2.189047852
-5.676196289,-6.653364258,0.876577148
-2.29921875,-6.624624023,-0.929267578
-8.832832031,-6.274951172,3.568579102
-9.805209961,-6.456972656,2.390229492
-5.714516602,-8.267607422,3.209326172
-5.906118164,-7.640112305,2.337539063
-5.829477539,-7.45809082,2.112407227
-5.508544922,-7.711962891,2.835703125
-5.791157227,-7.71675293,2.773432617
-5.245092773,-7.755073242,2.414179688
-5.585185547,-7.659272461,2.09324707
-5.8246875,-7.683222656,1.906435547
-6.327641602,-8.171806641,1.901645508
-6.102509766,-7.76465332,2.222578125
-7.386240234,-7.620952148,1.753154297
-9.455537109,-7.970625,0.852626953
-10.55245605,-7.582631836,0.986748047
-8.487949219,-7.755073242,1.983076172
-8.473579102,-6.404282227,2.902763672
-9.369316406,-7.702382813,1.973496094
-7.137158203,-9.321416016,0.335302734
-5.221142578,-5.029541016,1.489702148
-6.298901367,-4.986430664,1.077758789
-7.300019531,-4.373305664,1.269360352
-5.815107422,-3.702700195,0.862207031
-7.683222656,-4.090693359,1.22625
-6.89765625,-2.323168945,0.574804688
-8.339458008,-2.668051758,1.130449219
-8.339458008,-1.944755859,1.360371094
-8.73703125,-1.700463867,1.441801758
-9.168134766,-1.820214844,1.465751953
-9.182504883,-2.270478516,1.705253906
-9.536967773,-1.714833984,0.977167969
-9.70940918,-0.958007813,0.215551758
-9.699829102,-0.608334961,-0.129331055
-10.28900391,-0.067060547,-0.584384766
-10.63388672,-1.906435547,0.996328125
-11.21827148,-1.465751953,1.336420898
-10.82069824,-0.162861328,0.320932617
-17.43574219,6.926396484,-3.233276367
-6.418652344,-3.937412109,-0.110170898
-7.189848633,-3.314707031,1.221459961
-11.94635742,-1.317260742,-0.780776367
-8.521479492,-0.172441406,0.287402344
-9.177714844,-2.486030273,-0.220341797
-10.26505371,-2.763852539,0.40715332
-9.661508789,-1.944755859,0.35925293
-10.59077637,-2.490820313,1.149609375
-10.60035645,-2.193837891,0.76640625
-10.2027832,-1.120869141,-0.330512695
-10.02555176,0.114960938,-0.368833008
-9.422006836,-1.470541992,0.292192383
-9.929750977,-2.423759766,0.728085938
-9.70940918,-2.514770508,1.27894043
-9.489067383,-2.55309082,1.187929688
-9.685458984,-2.787802734,1.355581055
-9.407636719,-3.295546875,1.590292969
-9.766889648,-3.209326172,1.89206543
-9.958491211,-3.463198242,2.514770508
-10.0926123,-3.62605957,2.567460938
-9.326206055,-3.108735352,2.663261719
-9.216035156,-3.295546875,3.233276367
-8.22449707,-3.147055664,4.071533203
-8.339458008,-3.535048828,4.857099609
-9.101074219,-3.252436523,4.670288086
-9.877060547,-2.850073242,4.924160156
-7.71675293,-1.906435547,5.130131836
-7.711962891,-2.447709961,6.265371094
-6.533613281,-1.298100586,6.188730469
-7.601791992,-1.963916016,7.529941406
-7.213798828,-1.805844727,7.3575
-6.902446289,-1.465751953,6.854545898
-6.433022461,-0.785566406,6.658154297
-5.115761719,-1.010698242,6.95034668
-5.427114258,-1.566342773,7.755073242
-5.273833008,-1.298100586,7.405400391
-5.680986328,-0.953217773,7.999365234
-5.273833008,-1.73878418,9.40284668
-4.488266602,-1.949545898,10.12135254
-4.095483398,-1.245410156,10.30337402
-4.603227539,-0.273032227,9.829160156
-4.382885742,-0.009580078,9.513017578
-4.425996094,-0.019160156,8.976533203
-4.770878906,-0.71371582,8.602910156
-3.908671875,-1.082548828,8.416098633
-3.290756836,-1.168769531,8.698710938
-3.47277832,-1.437011719,9.029223633
-2.878813477,-1.796264648,9.45074707
-3.190166016,-1.628613281,9.714199219
-3.056044922,-0.852626953,9.091494141
-2.7590625,-0.775986328,9.038803711
-3.463198242,-0.823886719,8.808881836
-3.702700195,-0.522114258,8.468789063
-3.204536133,-0.986748047,8.875942383
-3.16621582,-1.010698242,9.09628418
-3.314707031,-0.627495117,9.034013672
-3.041674805,-1.187929688,9.345366211
-2.783012695,-1.839375,9.584868164
-2.687211914,-1.590292969,9.441166992
-3.041674805,-1.408271484,9.321416016
-3.496728516,-0.229921875,8.368198242
-3.717070313,-0.479003906,8.167016602
-3.453618164,-1.245410156,8.48315918
-4.703818359,-2.509980469,9.029223633
-4.181704102,-1.700463867,8.339458008
-1.791474609,-0.40715332,8.22449707
-3.056044922,-2.55309082,8.344248047
-2.524350586,-3.204536133,8.48315918
-3.889511719,-2.074086914,8.794511719
-3.515888672,-3.511098633,8.689130859
-3.592529297,-2.054926758,8.396938477
-2.70637207,-0.828676758,8.58375
2.481240234,0.526904297,11.55836426
-1.930385742,-3.851191406,8.818461914
-2.888393555,-6.025869141,8.832832031
-0.905317383,-2.7590625,10.27942383
-2.91234375,-3.544628906,9.216035156
-3.434458008,-3.099155273,8.444838867
-2.869233398,-2.687211914,9.690249023
-2.160307617,-1.393901367,10.17883301
-2.854863281,-4.631967773,10.81111816
-3.448828125,-3.458408203,10.55724609
-3.099155273,-2.380649414,9.278305664
-4.224814453,-2.447709961,6.380332031
-3.520678711,-2.682421875,8.784931641
-2.835703125,-4.152963867,9.436376953
4.813989258,-8.315507813,15.12215332
-2.160307617,-5.326523438,10.36564453
-3.156635742,-2.500400391,9.680668945
-0.76640625,-0.723295898,8.58375
-2.078876953,-2.897973633,8.981323242
-2.375859375,-2.390229492,9.005273438
-4.368515625,-2.035766602,10.16446289
-2.011816406,-2.802172852,10.3369043
-2.514770508,-2.763852539,9.182504883
-4.334985352,-1.551972656,10.12614258
-3.094365234,-2.284848633,9.398056641
-1.48012207,-2.529140625,11.00750977
-2.088457031,-2.141147461,9.316625977
-2.471660156,-1.73878418,9.129814453
-3.851191406,-0.843046875,8.962163086
-4.617597656,-0.704135742,8.143066406
-4.009262695,-0.843046875,8.320297852
-3.194956055,-1.005908203,8.301137695
-3.161425781,-1.508862305,8.804091797
-3.209326172,-1.460961914,8.138276367
-3.951782227,-3.314707031,8.698710938
-2.313588867,1.671723633,9.685458984
1.427431641,-6.365961914,9.211245117
-6.974296875,-3.252436523,9.460327148
1.317260742,-3.47277832,9.86269043
0.392783203,-2.026186523,9.637558594
-1.187929688,-1.959125977,9.580078125
-1.140029297,-1.916015625,10.4470752
-2.217788086,-1.197509766,10.96439941
-1.623823242,-1.140029297,11.52483398
-1.360371094,-0.201181641,10.94044922
-1.365161133,0.996328125,9.60402832
-1.034648438,0.373623047,9.91059082
-0.843046875,-0.124541016,9.972861328
-1.853745117,-0.598754883,9.393266602
-0.579594727,0.474213867,11.77391602
0.344882813,3.664379883,9.216035156
-0.124541016,-2.533930664,7.108417969
-2.260898438,-1.604663086,9.101074219
-1.901645508,-1.748364258,9.647138672
-2.562670898,-0.81909668,10.06387207
-2.304008789,-2.39980957,9.532177734
-1.78668457,-2.519560547,9.110654297
-1.542392578,-2.495610352,10.3129541
-2.136357422,-2.931503906,11.37155273
-2.385439453,-2.524350586,10.94044922
-2.260898438,-2.423759766,10.04471191
-1.963916016,-2.466870117,9.287885742
-1.983076172,-1.825004883,8.727451172
-1.096918945,-1.906435547,8.919052734
-1.710043945,-1.413061523,9.081914063
-1.427431641,-0.775986328,8.689130859
-1.087338867,-0.148491211,8.535849609
-1.801054688,0.483793945,8.526269531
-0.76640625,-0.838256836,9.60402832
-1.346000977,-1.216669922,11.02187988
-1.341210938,-1.997446289,11.06499023
-1.542392578,-1.547182617,9.651928711
0.354462891,-1.120869141,11.33802246
-1.997446289,-2.131567383,6.557563477
-1.78668457,-0.97237793,6.188730469
-2.169887695,-0.531694336,9.565708008
-2.030976563,-0.76640625,10.33211426
-2.217788086,-0.651445313,9.522597656
-0.910107422,-1.73878418,9.65671875
-0.004790039,-2.476450195,10.33211426
-1.063388672,-3.233276367,11.68290527
-0.517324219,-2.327958984,11.31407227
-0.981958008,-2.55309082,10.84943848
-0.81909668,-2.39980957,11.46256348
-1.872905273,-2.275268555,12.0421582
-1.197509766,-3.123105469,10.55245605
-0.71371582,-2.754272461,10.03513184
-0.622705078,-1.762734375,8.008945313
-1.446591797,-1.211879883,7.659272461
-1.288520508,-0.981958008,8.511899414
-1.911225586,-1.159189453,8.971743164
-1.5328125,-0.900527344,8.234077148
-1.211879883,-0.761616211,7.438930664
-0.967587891,-1.365161133,7.731123047
-0.953217773,-1.805844727,9.005273438
-1.235830078,-2.414179688,9.771679688
-1.096918945,-2.979404297,9.474697266
-1.441801758,-3.190166016,9.560917969
-1.413061523,-3.31949707,10.32732422
-1.178349609,-2.778222656,9.000483398
-1.355581055,-1.968706055,9.268725586
-1.168769531,-1.834584961,9.091494141
-1.350791016,-2.169887695,9.498647461
-1.460961914,-2.730322266,11.4290332
-1.68609375,-2.366279297,13.42647949
-1.695673828,-1.767524414,13.21571777
-1.561552734,-0.325722656,11.20869141
-1.039438477,0.258662109,7.261699219
-1.015488281,-0.316142578,6.083349609
-0.76640625,-1.111289063,4.746928711
-0.632285156,-1.805844727,3.587739258
-0.421523438,-1.805844727,3.961362305
-0.637075195,-1.595083008,6.361171875
-0.790356445,-1.666933594,9.460327148
-1.063388672,-1.815424805,8.703500977
-1.312470703,-1.930385742,8.895102539
-1.930385742,-2.581831055,11.70206543
-2.193837891,-3.185375977,12.71276367
-2.35190918,-3.3721875,12.29124023
-1.963916016,-3.769760742,9.441166992
-1.542392578,-4.133803711,8.444838867
-1.346000977,-3.808081055,9.728569336
-1.518442383,-3.314707031,12.0661084
-3.242856445,-2.998564453,12.69360352
-1.398691406,-1.360371094,11.46256348
-1.288520508,-1.757944336,10.5332959
-1.034648438,-2.212998047,8.459208984
-1.350791016,-1.288520508,6.873706055
-1.772314453,-0.383203125,6.332431641
-1.642983398,-0.273032227,6.912026367
-1.360371094,0.316142578,7.673642578
-1.460961914,0.220341797,9.062753906
-1.140029297,-0.081430664,9.431586914
-1.082548828,-0.349672852,9.833950195
-0.804726563,-0.986748047,10.38001465
-1.451381836,-1.882485352,12.53553223
-0.890947266,-3.549418945,14.31263672
-0.320932617,-4.684658203,15.16047363
-0.043110352,-5.97796875,16.06579102
-0.723295898,-8.171806641,15.90292969
-0.392783203,-3.88472168,13.32109863
-1.216669922,-2.917133789,12.14753906
-2.50519043,-0.900527344,12.54990234
-3.702700195,0.023950195,14.05876465
-2.304008789,-3.252436523,12.24812988
-0.86699707,-3.73144043,12.50679199
-1.408271484,-2.169887695,12.1762793
-2.840493164,4.627177734,15.13652344
1.48012207,-3.458408203,0.067060547
1.834584961,-8.382568359,3.27159668
1.963916016,-6.983876953,7.055727539
-1.168769531,-1.087338867,7.477250977
-2.160307617,-3.056044922,8.899892578
-0.45984375,-3.31949707,7.553891602
0.833466797,-4.924160156,7.137158203
0.775986328,-3.185375977,5.039121094
-0.9196875,-0.756826172,4.65112793
-1.858535156,0.239501953,4.861889648
-2.184257813,0.20597168,7.391030273
-2.241738281,-0.349672852,9.948911133
-2.083666992,-0.45984375,11.15600098
-1.202299805,-1.403481445,10.60035645
-2.1459375,-0.589174805,8.607700195
-0.019160156,-1.37953125,8.339458008
-2.644101563,0.756826172,10.22194336
1.322050781,-3.784130859,10.17883301
-15.91250977,10.04471191,18.27878906
-3.01293457,0.019160156,9.393266602
-3.477568359,1.556762695,12.31040039
-1.422641602,2.840493164,9.814790039
0.129331055,-1.705253906,10.51892578
1.365161133,-4.464316406,9.867480469
-0.325722656,-3.697910156,11.43382324
-1.853745117,-2.026186523,11.58231445
-1.120869141,-2.433339844,10.73926758
-0.541274414,-2.596201172,11.26138184
-3.496728516,0.747246094,11.15121094
-2.404599609,1.954335938,8.63644043
-1.681303711,1.604663086,7.779023438
0.364042969,-2.150727539,8.899892578
1.475332031,-3.956572266,9.412426758
1.528022461,-0.958007813,6.600673828
-0.004790039,-0.536484375,6.380332031
-3.515888672,-0.541274414,7.989785156
-5.398374023,-0.886157227,8.248447266
-3.223696289,-4.521796875,11.5392041
-3.851191406,-4.928950195,11.79307617
-2.663261719,-4.861889648,8.171806641
-3.094365234,-5.537285156,8.061635742
-0.421523438,-7.850874023,7.831713867
0.009580078,-6.586303711,9.422006836
-3.175795898,-6.112089844,8.866362305
-5.043911133,-4.636757813,10.38001465
-6.768325195,-6.89765625,11.72601563
-3.305126953,-5.489384766,5.46543457
-2.634521484,-5.87737793,7.755073242
-3.405717773,-3.654799805,6.782695313
-3.233276367,-2.854863281,6.447392578
-2.835703125,-4.229604492,8.449628906
-3.003354492,-3.784130859,8.07121582
-3.051254883,-3.827241211,8.229287109
-3.065625,-3.966152344,7.688012695
-3.645219727,-3.879931641,7.15152832
-3.305126953,-4.157753906,7.165898438
-3.209326172,-4.569697266,6.935976563
-3.458408203,-5.297783203,8.104746094
-2.830913086,-5.120551758,8.195756836
-0.172441406,-6.739584961,8.641230469
-5.029541016,-1.082548828,8.037685547
-2.902763672,-2.945874023,8.190966797
-2.610571289,-4.373305664,9.04359375
-2.845283203,-4.267924805,8.296347656
-2.404599609,-4.473896484,7.731123047
-2.715952148,-4.349355469,8.468789063
-3.808081055,-3.803291016,7.846083984
-3.137475586,-4.277504883,8.411308594
-2.668051758,-4.421206055,7.932304688
-2.260898438,-4.569697266,7.884404297
-2.256108398,-4.938530273,7.970625
-2.701582031,-4.540957031,7.941884766
-2.917133789,-4.39246582,8.219707031
-2.91234375,-4.052373047,8.751401367
-3.185375977,-4.004472656,8.392148438
-3.252436523,-4.986430664,8.358618164
-3.027304688,-5.594765625,7.798183594
-2.926713867,-5.700146484,7.477250977
-2.960244141,-6.495292969,7.788603516
-3.079995117,-6.868916016,8.171806641
-3.190166016,-6.576723633,8.449628906
-3.386557617,-6.227050781,8.804091797
-3.027304688,-6.073769531,9.115444336
-2.126777344,-6.289321289,9.010063477
-1.925595703,-6.806645508,9.307045898
-1.853745117,-7.003037109,9.55612793
-2.926713867,-6.595883789,10.0063916
-3.784130859,-5.292993164,9.618398438
-6.155200195,-5.46543457,10.34169434
-5.384003906,-6.375541992,12.64570313
-6.682104492,-6.615043945,9.057963867
-2.682421875,-8.593330078,8.305927734
-1.652563477,-11.63979492,9.968071289
0.593964844,-14.88265137,9.594448242
-3.180585938,-19.21284668,10.60993652
-3.171005859,-17.23935059,9.235195313
-3.855981445,-13.76178223,8.181386719
-4.95769043,-9.752519531,6.773115234
-5.479804688,-3.554208984,7.060517578
-5.508544922,-3.175795898,7.074887695
-5.843847656,-0.761616211,5.882167969
-5.26425293,0.114960938,6.260581055
-4.306245117,1.140029297,3.903881836
-3.410507813,1.427431641,4.924160156
-1.935175781,1.93996582,4.320615234
-2.088457031,5.077441406,2.035766602
-2.212998047,5.992338867,2.65847168
-4.828359375,9.766889648,-5.944438477
-4.493056641,10.38480469,0.958007813
1.825004883,10.43270508,0.828676758
1.901645508,10.0063916,0.986748047
-0.445473633,10.26026367,2.639311523
-1.413061523,10.69615723,2.744692383
-2.1459375,10.59556641,3.367397461
-2.763852539,10.06387207,4.224814453
-3.060834961,9.513017578,4.794829102
-4.287084961,8.492739258,5.178032227
-6.107299805,8.679550781,5.494174805
-4.742138672,7.529941406,5.839057617
-3.276386719,5.968388672,6.586303711
-3.606899414,5.522915039,7.074887695
-4.972060547,5.139711914,7.405400391
-5.360053711,5.197192383,7.228168945
-5.77199707,5.206772461,7.070097656
-4.80440918,5.388793945,7.046147461
-3.592529297,4.861889648,6.873706055
-2.998564453,5.556445313,6.365961914
-1.662143555,7.271279297,4.689448242
-2.567460938,7.71675293,4.660708008
-3.467988281,9.287885742,4.129013672
-3.175795898,9.101074219,4.373305664
-3.27159668,8.195756836,5.345683594
-2.893183594,8.253237305,5.498964844
-2.385439453,7.252119141,5.589975586
-2.869233398,7.079677734,5.379213867
-2.169887695,8.167016602,4.914580078
-1.99265625,7.568261719,5.273833008
-1.58550293,7.347919922,5.800737305
-1.159189453,7.87003418,5.848637695
-2.011816406,9.738149414,5.019960938
-3.650009766,9.369316406,4.454736328
-3.683540039,7.908354492,6.179150391
-1.202299805,5.704936523,5.786367188
-0.905317383,5.36484375,7.726333008
-1.561552734,10.04471191,9.824370117
-2.212998047,6.59109375,5.331313477
-2.418969727,7.003037109,7.017407227
-2.572250977,8.008945313,5.192402344
-2.96503418,8.578959961,7.165898438
-4.909790039,7.673642578,6.801855469
-4.924160156,8.502319336,7.884404297
0.498164063,8.258027344,4.809199219
8.210126953,13.47916992,-1.949545898
-3.295546875,4.622387695,13.30193848
-2.380649414,4.943320313,8.095166016
-4.440366211,4.905,10.82069824
-2.993774414,4.129013672,7.769443359
-2.821333008,4.938530273,8.291557617
-3.67875,5.115761719,7.726333008
-2.974614258,4.584067383,7.199428711
-0.316142578,5.398374023,9.838740234
-1.858535156,5.163662109,8.847202148
-1.489702148,2.55309082,8.650810547
-3.563789063,2.878813477,9.560917969
-4.090693359,1.27894043,8.325087891
-3.194956055,1.89206543,8.473579102
-2.304008789,2.064506836,7.127578125
-5.97796875,0.862207031,6.322851563
-5.992338867,2.169887695,9.35015625
-4.440366211,4.564907227,10.09740234
-3.688330078,4.80440918,12.31998047
-3.539838867,4.517006836,10.87817871
-3.683540039,3.290756836,10.14530273
-4.071533203,2.744692383,10.49018555
-4.258344727,2.950664063,10.66741699
-3.693120117,2.107617188,11.71164551
-3.673959961,2.169887695,12.60259277
-3.434458008,1.106499023,13.23966797
-3.630849609,1.484912109,13.18697754
-1.762734375,0.651445313,13.68035156
5.561235352,-0.641865234,18.73863281
-1.140029297,-0.35925293,12.21459961
-1.168769531,-0.249082031,14.48507813
0.062270508,-0.953217773,11.62063477
0.330512695,-0.229921875,11.34760254
1.116079102,-0.584384766,11.82181641
0.694555664,-0.258662109,10.73447754
1.757944336,-1.231040039,9.364526367
1.025068359,-1.599873047,9.072333984
2.155517578,-1.250200195,9.048383789
1.676513672,-1.518442383,10.16925293
1.997446289,-1.815424805,10.14530273
1.144819336,-0.579594727,11.04583008
0.905317383,-0.483793945,11.15121094
1.298100586,-0.119750977,6.193520508
1.336420898,-2.323168945,10.48060547
1.32684082,-0.071850586,7.625742188
2.265688477,-4.660708008,10.27463379
1.858535156,-3.645219727,8.866362305
0.387993164,-4.124223633,8.253237305
2.433339844,-3.262016602,8.832832031
2.347119141,-3.923041992,8.631650391
0.435893555,-3.075205078,8.94300293
0.292192383,-3.127895508,8.018525391
0.517324219,-4.263134766,8.866362305
-0.670605469,-1.863325195,7.798183594
-0.114960938,-3.93262207,10.2027832
-1.413061523,-2.773432617,9.642348633
