Measurement label:,Left,
Configuration date:,2018. 8. 2. 오후 1:54:00,
Delay before start logging:,0 min,
Frequency:,100 Hz,
Accelerometer FS:,16G,
Gyroscope FS:,4000dps,
Accelerometer x,Accelerometer y,Accelerometer z
-8.334667969,-3.645219727,-4.124223633
-8.674760742,-2.888393555,-3.879931641
-8.818461914,-2.236948242,-3.558999023
-9.048383789,-1.743574219,-3.032094727
-9.45074707,-1.441801758,-2.29921875
-9.819580078,-0.914897461,-2.035766602
-10.24589355,-0.311352539,-1.93996582
-10.56203613,0.215551758,-1.810634766
-10.66741699,0.541274414,-1.743574219
-10.46144531,0.661025391,-1.63340332
-10.12614258,0.565224609,-1.575922852
-9.771679688,0.416733398,-1.647773438
-9.508227539,0.019160156,-1.757944336
-9.359736328,-0.431103516,-1.834584961
-9.129814453,-0.996328125,-2.016606445
-8.808881836,-1.599873047,-2.165097656
-8.48315918,-2.184257813,-2.395019531
-8.119116211,-2.596201172,-2.50519043
-7.884404297,-2.874023438,-2.361489258
-7.678432617,-2.874023438,-2.184257813
-7.812553711,-2.653681641,-1.700463867
-8.262817383,-2.361489258,-1.346000977
-8.73703125,-2.121987305,-1.025068359
-8.895102539,-2.078876953,-0.924477539
-8.473579102,-2.117197266,-1.001118164
-7.798183594,-2.260898438,-0.953217773
-7.156318359,-2.294428711,-0.838256836
-6.912026367,-2.529140625,-0.742456055
-7.539521484,-2.998564453,-0.570014648
-8.717871094,-3.702700195,-0.785566406
-9.675878906,-4.411625977,-1.087338867
-9.814790039,-5.149291992,-1.43222168
-9.101074219,-5.403164063,-1.676513672
-8.195756836,-5.192402344,-2.078876953
-7.515571289,-4.718188477,-2.548300781
-7.098837891,-4.34456543,-2.883603516
-6.811435547,-4.234394531,-3.01293457
-6.653364258,-4.162543945,-2.907553711
-6.782695313,-4.358935547,-2.610571289
-7.146738281,-4.435576172,-2.481240234
-8.152646484,-4.536166992,-1.911225586
-9.608818359,-4.933740234,-1.27894043
-10.60035645,-5.551655273,-1.499282227
-10.46623535,-6.116879883,-2.165097656
-9.5034375,-6.452182617,-2.529140625
-8.339458008,-6.710844727,-2.826123047
-7.314389648,-6.686894531,-2.768642578
-6.682104492,-6.375541992,-2.304008789
-6.552773438,-5.580395508,-1.973496094
-7.113208008,-4.694238281,-1.460961914
-7.874824219,-3.817661133,-1.053808594
-8.066425781,-3.003354492,-0.905317383
-7.735913086,-2.692001953,-0.737666016
-7.745493164,-2.562670898,0.043110352
-8.650810547,-2.4525,1.001118164
-10.07824219,-1.853745117,1.484912109
-11.68769531,-1.154399414,2.09324707
-12.4828418,-0.632285156,2.524350586
-12.14753906,-0.20597168,2.342329102
-10.76321777,-0.043110352,1.662143555
-9.259145508,-0.239501953,1.331630859
-8.291557617,-0.51253418,0.823886719
-7.822133789,-0.56043457,0.119750977
-7.826923828,-0.608334961,-0.344882813
-7.822133789,-0.756826172,-0.900527344
-7.87003418,-1.149609375,-1.264570313
-7.850874023,-1.561552734,-1.456171875
-7.946674805,-2.054926758,-1.470541992
-8.344248047,-2.423759766,-1.619033203
-9.14418457,-2.850073242,-1.269360352
-10.0303418,-3.147055664,-1.149609375
-10.62430664,-3.060834961,-1.058598633
-11.03625,-2.840493164,-0.953217773
-11.29012207,-2.107617188,-0.871787109
-11.63500488,-1.068178711,-0.790356445
-11.38113281,-0.091010742,-1.235830078
-10.56203613,0.502954102,-1.820214844
-9.565708008,0.325722656,-2.395019531
-8.813671875,-0.110170898,-2.768642578
-8.559799805,-0.780776367,-3.11831543
-8.708291016,-1.17355957,-3.295546875
-8.875942383,-1.470541992,-3.683540039
-8.962163086,-1.628613281,-3.851191406
-9.110654297,-1.796264648,-4.028422852
-9.29746582,-2.059716797,-4.172124023
-9.498647461,-2.361489258,-4.124223633
-9.81,-2.739902344,-4.057163086
-10.15488281,-2.998564453,-3.951782227
-10.45665527,-3.113525391,-3.860771484
-10.68657715,-3.190166016,-3.721860352
-10.76800781,-3.238066406,-3.544628906
-10.92128906,-3.27159668,-3.199746094
-11.00271973,-3.295546875,-2.926713867
-10.83027832,-3.410507813,-2.620151367
-10.67699707,-3.448828125,-2.442919922
-10.56203613,-3.42487793,-2.29921875
-10.64825684,-3.367397461,-2.112407227
-10.74884766,-3.453618164,-1.729204102
-10.58598633,-3.458408203,-1.523232422
-10.52850586,-3.420087891,-1.12565918
-10.51892578,-3.386557617,-0.833466797
-10.60514648,-3.27159668,-0.694555664
-10.64825684,-3.041674805,-0.632285156
-10.68178711,-2.739902344,-0.680185547
-11.0602002,-2.409389648,-0.938847656
-11.58710449,-2.160307617,-1.322050781
-12.13795898,-2.102827148,-1.853745117
-12.39662109,-2.050136719,-2.380649414
-12.97142578,-2.088457031,-3.252436523
-13.95817383,-2.203417969,-4.196074219
-14.48986816,-2.39980957,-4.919370117
-14.0156543,-2.720742188,-5.206772461
-13.16781738,-3.060834961,-4.857099609
-12.40141113,-3.582949219,-4.402045898
-11.65416504,-4.210444336,-3.683540039
-10.95960938,-4.895419922,-2.917133789
-10.08782227,-5.599555664,-2.007026367
-9.125024414,-6.203100586,-1.393901367
-8.315507813,-6.782695313,-0.948427734
-7.649692383,-7.175478516,-0.349672852
-7.209008789,-7.213798828,0.215551758
-7.084467773,-6.696474609,0.613125
-7.419770508,-5.810317383,0.9196875
-8.267607422,-4.488266602,0.986748047
-9.230405273,-3.103945313,0.9196875
-9.939331055,-1.753154297,1.001118164
-10.26984375,-0.536484375,1.015488281
-10.22194336,0.584384766,0.603544922
-10.04950195,1.336420898,0.383203125
-10.00160156,1.848955078,-0.05269043
-9.824370117,1.829794922,-0.833466797
-9.589658203,1.37953125,-1.561552734
-9.354946289,0.474213867,-2.174677734
-9.125024414,-0.641865234,-2.486030273
-8.818461914,-1.73878418,-2.816542969
-8.555009766,-2.596201172,-3.003354492
-8.497529297,-3.209326172,-3.008144531
-8.650810547,-3.702700195,-2.778222656
-8.823251953,-3.817661133,-2.486030273
-8.8903125,-3.764970703,-2.304008789
-8.914262695,-3.726650391,-2.088457031
-8.655600586,-3.669169922,-1.959125977
-8.58375,-3.741020508,-2.011816406
-8.655600586,-3.817661133,-2.04534668
-8.669970703,-4.129013672,-1.968706055
-8.626860352,-4.387675781,-1.652563477
-8.971743164,-4.555327148,-1.48012207
-9.465117188,-4.655917969,-1.231040039
-9.924960938,-4.521796875,-0.953217773
-10.0926123,-4.23918457,-0.775986328
-10.15009277,-3.798500977,-0.689765625
-10.07345215,-3.333867188,-0.689765625
-10.09740234,-2.850073242,-0.680185547
-9.944121094,-2.442919922,-0.732875977
-9.939331055,-2.088457031,-0.708925781
-9.886640625,-1.73878418,-0.71371582
-9.992021484,-1.561552734,-0.886157227
-10.12614258,-1.37953125,-0.962797852
-10.14530273,-1.283730469,-1.178349609
-9.968071289,-1.307680664,-1.346000977
-9.661508789,-1.312470703,-1.542392578
-9.330996094,-1.393901367,-1.733994141
-8.995693359,-1.609453125,-1.959125977
-8.880732422,-1.925595703,-2.102827148
-8.713081055,-2.323168945,-2.294428711
-8.703500977,-2.701582031,-2.442919922
-8.569379883,-3.075205078,-2.567460938
-8.607700195,-3.405717773,-2.869233398
-8.655600586,-3.673959961,-2.91234375
-8.631650391,-3.946992188,-3.060834961
-8.545429688,-4.090693359,-3.094365234
-8.535849609,-4.215234375,-3.046464844
-8.631650391,-4.287084961,-2.955454102
-8.727451172,-4.19128418,-2.988984375
-8.861572266,-4.028422852,-2.888393555
-8.722661133,-3.760180664,-2.763852539
-8.708291016,-3.558999023,-2.610571289
-8.784931641,-3.357817383,-2.490820313
-8.794511719,-3.194956055,-2.471660156
-8.8903125,-3.084785156,-2.462080078
-9.010063477,-3.022514648,-2.447709961
-8.895102539,-2.816542969,-2.385439453
-8.938212891,-2.687211914,-2.327958984
-9.139394531,-2.538720703,-2.294428711
-9.393266602,-2.39980957,-2.270478516
-9.422006836,-2.447709961,-2.136357422
-9.407636719,-2.509980469,-2.083666992
-9.398056641,-2.816542969,-2.069296875
-9.374106445,-3.022514648,-2.313588867
-9.287885742,-3.367397461,-2.304008789
-9.239985352,-3.573369141,-2.308798828
-9.321416016,-3.788920898,-2.380649414
-9.374106445,-3.798500977,-2.39980957
-9.422006836,-3.803291016,-2.486030273
-9.426796875,-3.707490234,-2.495610352
-9.378896484,-3.712280273,-2.500400391
-9.307045898,-3.582949219,-2.591411133
-9.168134766,-3.501518555,-2.476450195
-9.091494141,-3.381767578,-2.538720703
-9.038803711,-3.300336914,-2.509980469
-9.115444336,-3.209326172,-2.447709961
-9.14418457,-3.175795898,-2.35190918
-9.268725586,-2.993774414,-2.380649414
-9.335786133,-2.960244141,-2.284848633
-9.359736328,-2.945874023,-2.332749023
-9.383686523,-2.864443359,-2.35190918
-9.326206055,-2.893183594,-2.371069336
-9.148974609,-2.878813477,-2.39980957
-9.057963867,-2.941083984,-2.629731445
-8.966953125,-2.945874023,-2.773432617
-8.952583008,-2.993774414,-2.826123047
-8.952583008,-3.032094727,-2.878813477
-8.914262695,-2.974614258,-2.955454102
-8.871152344,-2.893183594,-2.974614258
-8.851992188,-2.874023438,-3.01293457
-8.832832031,-2.773432617,-2.945874023
-8.856782227,-2.730322266,-2.888393555
-8.880732422,-2.687211914,-2.85965332
-8.952583008,-2.600991211,-2.955454102
-8.99090332,-2.524350586,-2.917133789
-9.000483398,-2.500400391,-2.874023438
-8.952583008,-2.490820313,-2.826123047
-8.976533203,-2.490820313,-2.91234375
-8.986113281,-2.533930664,-2.955454102
-8.880732422,-2.581831055,-2.921923828
-8.813671875,-2.572250977,-2.754272461
-8.856782227,-2.447709961,-2.610571289
-9.000483398,-2.347119141,-2.251318359
-9.254355469,-2.256108398,-2.121987305
-9.426796875,-2.1459375,-1.983076172
-9.5034375,-2.050136719,-1.959125977
-9.580078125,-2.179467773,-1.920805664
-9.589658203,-2.342329102,-1.834584961
-9.685458984,-2.55309082,-1.978286133
-9.613608398,-2.7590625,-2.011816406
-9.455537109,-2.878813477,-2.064506836
-9.307045898,-2.941083984,-2.165097656
-9.307045898,-2.864443359,-2.083666992
-9.316625977,-2.821333008,-2.284848633
-9.330996094,-2.773432617,-2.318378906
-9.273515625,-2.874023438,-2.313588867
-9.134604492,-2.897973633,-2.361489258
-9.14418457,-2.96503418,-2.529140625
-9.172924805,-2.897973633,-2.524350586
-9.09628418,-2.926713867,-2.600991211
-9.101074219,-2.883603516,-2.624941406
-9.105864258,-2.902763672,-2.668051758
-9.072333984,-2.907553711,-2.711162109
-8.923842773,-2.941083984,-2.672841797
-8.698710938,-2.950664063,-2.711162109
-8.655600586,-2.960244141,-2.70637207
-8.741821289,-2.974614258,-2.672841797
-8.847202148,-3.060834961,-2.701582031
-8.919052734,-3.094365234,-2.730322266
-9.048383789,-3.075205078,-2.797382813
-8.94300293,-3.132685547,-2.739902344
-9.024433594,-3.214116211,-2.840493164
-8.957373047,-3.348237305,-2.883603516
-8.914262695,-3.630849609,-2.878813477
-8.880732422,-3.755390625,-2.730322266
-8.976533203,-3.741020508,-2.500400391
-9.431586914,-3.47277832,-2.251318359
-9.795629883,-3.161425781,-2.217788086
-9.992021484,-2.902763672,-1.987866211
-9.901010742,-2.806962891,-1.987866211
-9.800419922,-2.941083984,-1.963916016
-9.589658203,-3.257226563,-1.997446289
-9.417216797,-3.47277832,-1.973496094
-9.172924805,-3.515888672,-1.901645508
-9.330996094,-3.324287109,-1.710043945
-10.26026367,-3.324287109,-1.231040039
-11.81702637,-3.429667969,-0.56043457
-13.93422363,-4.220024414,0.287402344
-15.75922852,-6.021079102,0.914897461
-16.33882324,-8.200546875,0.747246094
-15.96041016,-10.19320313,0.622705078
-14.71020996,-11.18953125,0.057480469
-13.29714844,-11.06499023,-0.589174805
-12.34393066,-10.48060547,-0.51253418
-12.7654541,-9.766889648,0.138911133
-15.47182617,-9.431586914,1.695673828
-19.22242676,-9.527387695,2.543510742
-24.93215332,-7.87003418,1.647773438
-27.590625,-12.21938965,0.723295898
-29.94253418,-18.1734082,-0.210761719
-26.07697266,-21.16718262,-3.247646484
-18.68594238,-19.5337793,-7.630532227
-12.71755371,-16.49689453,-9.608818359
-9.762099609,-15.18921387,-9.393266602
-8.152646484,-13.78094238,-7.266489258
-6.95034668,-11.95114746,-4.061953125
-6.662944336,-10.39438477,-1.93996582
-7.323969727,-9.120234375,-0.675395508
-8.78972168,-9.393266602,0.76640625
-6.969506836,-6.940766602,0.603544922
-9.460327148,-9.129814453,4.402045898
-9.623188477,-14.48507813,4.129013672
-7.692802734,-11.55357422,2.821333008
-8.578959961,-8.995693359,2.931503906
-9.422006836,-7.276069336,2.318378906
-8.37777832,-6.035449219,1.508862305
-6.706054688,-5.594765625,1.844165039
-5.920488281,-5.125341797,1.963916016
-5.714516602,-4.220024414,1.456171875
-5.015170898,-3.563789063,1.049018555
-3.602109375,-3.448828125,0.091010742
-2.509980469,-3.817661133,-0.646655273
-2.030976563,-4.210444336,-1.590292969
-1.681303711,-4.181704102,-1.853745117
-1.317260742,-3.67875,-1.820214844
-1.259780273,-2.81175293,-1.997446289
-1.542392578,-1.911225586,-1.700463867
-1.748364258,-1.144819336,-1.753154297
-1.216669922,-0.186811523,-2.232158203
-0.268242188,0.349672852,-3.707490234
0.20597168,0.316142578,-4.636757813
0.76640625,-0.071850586,-5.048701172
1.676513672,0.110170898,-5.316943359
1.614243164,0.924477539,-5.829477539
1.733994141,1.077758789,-8.147856445
2.121987305,-0.287402344,-11.50567383
2.409389648,-2.720742188,-15.80233887
2.447709961,-5.748046875,-20.54926758
3.214116211,-8.655600586,-22.67125488
4.291875,-11.00271973,-22.37427246
3.108735352,-12.63133301,-20.87499023
-0.378413086,-12.47805176,-19.75891113
-4.095483398,-12.31998047,-16.87051758
-156.96,77.70880371,156.95521
-8.372988281,62.49084961,-109.4523926
104.1737695,17.10522949,-64.23442383
78.25007813,52.6185791,60.93887695
-19.0308252,-24.41961914,-32.61537598
-42.43974609,-20.18043457,-6.251000977
16.25260254,-25.20039551,16.56874512
46.8178418,-28.66838379,22.03417969
5.010380859,-8.713081055,5.795947266
-0.301772461,2.227368164,13.34504883
9.939331055,8.976533203,20.4534668
4.641547852,8.919052734,21.44979492
6.945556641,1.178349609,17.85726563
8.851992188,-3.764970703,11.82660645
11.09852051,-6.471342773,5.767207031
11.89366699,-7.951464844,5.130131836
8.842412109,-8.195756836,5.144501953
7.026987305,-7.688012695,4.028422852
6.964716797,-7.769443359,1.398691406
7.218588867,-8.851992188,-1.005908203
7.15152832,-9.527387695,-3.127895508
6.332431641,-9.330996094,-3.400927734
5.704936523,-10.85422852,-2.280058594
3.444038086,-6.619833984,-4.679868164
4.708608398,-6.136040039,-5.532495117
3.238066406,-5.518125,-8.487949219
2.059716797,-6.097719727,-11.85055664
3.994892578,-7.10362793,-12.22896973
3.822451172,-7.961044922,-12.62175293
2.193837891,-7.769443359,-13.23487793
2.270478516,-7.003037109,-14.2982666
2.854863281,-5.863007813,-15.43350586
1.22625,-7.137158203,-15.94604004
0.833466797,-5.791157227,-18.35063965
1.168769531,-4.684658203,-19.07872559
0.775986328,-3.367397461,-20.4295166
0.095800781,-2.404599609,-21.39710449
0.900527344,-3.812871094,-22.5754541
1.997446289,-5.685776367,-24.10347656
1.935175781,-7.252119141,-24.67828125
0.684975586,-8.267607422,-22.51797363
-0.914897461,-7.774233398,-19.78286133
-3.946992188,-6.964716797,-15.05030273
-8.828041992,-6.164780273,-9.469907227
-156.96,48.66200684,156.95521
-10.81111816,22.58982422,-57.79182129
64.53140625,13.02411621,-74.67670898
43.76179688,5.225932617,7.549101563
33.26682129,-7.989785156,2.572250977
-4.473896484,-14.57129883,9.134604492
-11.24701172,-11.57752441,15.22274414
17.33994141,-11.5392041,21.71324707
4.421206055,-12.21459961,24.59206055
-3.228486328,-8.219707031,24.67349121
11.08415039,-1.863325195,20.76481934
13.45521973,1.724414063,14.72937012
12.73192383,3.151845703,10.48539551
10.51413574,-1.096918945,8.784931641
9.968071289,-0.737666016,5.316943359
7.568261719,-1.99265625,1.796264648
6.23184082,-5.594765625,-0.704135742
4.718188477,-8.219707031,-3.008144531
3.966152344,-8.507109375,-5.834267578
4.124223633,-7.755073242,-8.799301758
3.918251953,-7.802973633,-11.27575195
4.210444336,-5.642666016,-12.71755371
3.463198242,-4.08590332,-13.86716309
2.600991211,-3.683540039,-14.61440918
2.442919922,-4.469106445,-15.42871582
3.281176758,-5.676196289,-15.58199707
3.276386719,-6.504873047,-15.91250977
2.701582031,-6.638994141,-15.84065918
1.89206543,-6.480922852,-16.4681543
1.298100586,-6.260581055,-16.8369873
1.130449219,-5.958808594,-17.33515137
0.488583984,-5.810317383,-18.32668945
-0.775986328,-6.18394043,-20.15648438
-1.427431641,-6.878496094,-22.92512695
-0.752036133,-6.725214844,-26.58950684
-0.646655273,-6.23184082,-28.80729492
0.186811523,-6.988666992,-28.83124512
0.435893555,-7.889194336,-25.62670898
-2.950664063,-8.473579102,-21.91921875
-8.550219727,-8.454418945,-17.51238281
17.79020508,-26.88169922,-88.69236328
-117.7918506,-43.77616699,54.66392578
-60.32575195,99.4124707,-12.54990234
-26.16319336,36.63900879,10.17404297
31.43223633,-34.49307129,-10.15488281
21.71324707,-43.18699219,2.81175293
2.308798828,-20.89415039,8.914262695
7.429350586,-9.60402832,7.793393555
6.706054688,8.540639648,10.62909668
0.273032227,11.22785156,12.66486328
0.349672852,3.707490234,15.85981934
2.81175293,-1.350791016,15.06467285
5.752836914,-1.365161133,12.24812988
7.630532227,0.771196289,8.593330078
7.544311523,1.99265625,5.728886719
6.840175781,1.916015625,3.611689453
6.447392578,1.111289063,1.839375
6.442602539,0.426313477,0.167651367
5.987548828,-0.435893555,-0.81909668
5.101391602,-1.427431641,-1.757944336
4.718188477,-2.500400391,-2.404599609
5.077441406,-3.376977539,-3.137475586
5.839057617,-3.923041992,-3.491938477
6.332431641,-3.975732422,-3.535048828
6.504873047,-3.343447266,-3.520678711
6.318061523,-2.390229492,-3.539838867
5.829477539,-1.729204102,-3.415297852
5.245092773,-1.092128906,-3.276386719
4.440366211,-0.656235352,-3.223696289
2.993774414,-0.771196289,-2.529140625
1.135239258,-1.470541992,-1.350791016
-0.349672852,-2.165097656,-0.450263672
-0.799936523,-2.763852539,-0.105380859
0.316142578,-2.672841797,-0.023950195
1.987866211,-1.911225586,-0.119750977
2.519560547,-0.977167969,-0.431103516
2.021396484,-0.51253418,-0.670605469
1.053808594,-1.005908203,-0.402363281
-0.675395508,-1.815424805,-0.110170898
-3.223696289,-2.35190918,0.402363281
-6.073769531,-3.008144531,1.451381836
-8.928632813,-4.028422852,2.993774414
-10.78716797,-4.905,3.966152344
-11.11289063,-4.708608398,4.277504883
-10.64825684,-3.405717773,4.761298828
-11.3428125,-3.376977539,5.522915039
-14.03481445,-5.661826172,6.265371094
-16.04184082,-9.034013672,4.066743164
-15.30896484,-13.39773926,1.441801758
-13.42647949,-18.18298828,0.934057617
-11.56794434,-20.28102539,2.39980957
-11.51525391,-19.32780762,4.69902832
-54.58728516,-125.1301904,29.7605127
-32.7782373,-22.50360352,20.69775879
-28.66838379,-14.42280762,5.800737305
15.14131348,-3.956572266,31.00113281
13.85758301,-3.391347656,22.75268555
0.833466797,4.071533203,7.400610352
-5.752836914,3.597319336,5.661826172
-6.308481445,1.168769531,7.81734375
-6.782695313,-1.17355957,8.076005859
-3.855981445,-0.550854492,3.257226563
-0.373623047,2.663261719,3.032094727
-1.772314453,3.123105469,1.537602539
-4.732558594,0.843046875,0.10059082
-6.821015625,-4.44515625,-1.001118164
-8.708291016,-10.60514648,-0.953217773
-9.239985352,-11.82181641,-1.508862305
-8.947792969,-13.30672852,-2.591411133
-7.276069336,-11.59189453,-2.725532227
-5.800737305,-8.756191406,-3.276386719
-5.125341797,-7.228168945,-3.721860352
-5.556445313,-6.806645508,-3.659589844
-6.624624023,-6.001918945,-3.439248047
-7.56347168,-5.709726563,-3.563789063
-8.171806641,-5.31215332,-3.487148438
-8.171806641,-4.421206055,-2.672841797
-8.401728516,-3.903881836,-1.906435547
-9.45074707,-3.860771484,-1.623823242
-10.69136719,-4.210444336,-1.350791016
-11.41466309,-4.435576172,-0.780776367
-11.93677734,-4.675078125,-0.426313477
-12.60738281,-5.235512695,0.019160156
-13.21571777,-5.800737305,0.273032227
-13.45042969,-5.872587891,0.143701172
-13.39294922,-5.858217773,-0.172441406
-13.1582373,-5.872587891,-0.435893555
-12.55948242,-6.116879883,-0.56043457
-12.21938965,-6.533613281,-0.416733398
-12.10921875,-6.787485352,-0.531694336
-11.99904785,-6.739584961,-0.876577148
-11.80744629,-6.567143555,-1.154399414
-11.55357422,-6.581513672,-1.221459961
-11.24701172,-6.739584961,-1.183139648
-11.01708984,-7.141948242,-1.178349609
-11.18474121,-7.606582031,-1.029858398
-11.41466309,-7.793393555,-0.981958008
-11.79786621,-8.104746094,-0.905317383
-12.40620117,-8.473579102,-0.962797852
-12.60259277,-8.880732422,-1.015488281
-12.43494141,-9.206455078,-1.336420898
-11.7355957,-8.995693359,-1.944755859
-10.72010742,-8.262817383,-2.212998047
-9.766889648,-7.089257813,-2.193837891
-9.201665039,-5.781577148,-2.136357422
-9.125024414,-4.895419922,-2.059716797
-9.005273438,-4.152963867,-2.04534668
-8.818461914,-3.477568359,-2.050136719
-8.440048828,-3.108735352,-2.24652832
-7.946674805,-2.960244141,-2.447709961
-7.218588867,-2.883603516,-2.845283203
-6.773115234,-3.156635742,-3.089575195
-6.389912109,-3.535048828,-3.491938477
-6.040239258,-3.841611328,-3.817661133
-5.61871582,-3.961362305,-3.923041992
-5.350473633,-4.023632813,-3.923041992
-5.427114258,-4.253554688,-3.860771484
-5.968388672,-4.684658203,-3.688330078
-6.610253906,-5.149291992,-3.439248047
-7.185058594,-5.575605469,-3.017724609
-7.807763672,-5.67140625,-1.820214844
-8.320297852,-5.192402344,-0.838256836
-9.005273438,-4.363725586,-0.287402344
-9.65671875,-3.420087891,0.014370117
-10.07345215,-2.648891602,0.177231445
-9.886640625,-2.29921875,0.177231445
-9.335786133,-2.50519043,-0.143701172
-8.660390625,-3.147055664,-0.340092773
-8.473579102,-4.018842773,-0.86699707
-8.521479492,-4.900209961,-1.441801758
-8.511899414,-5.427114258,-1.73878418
-8.310717773,-5.403164063,-1.729204102
-8.095166016,-4.976850586,-1.791474609
-8.243657227,-4.641547852,-1.714833984
-8.569379883,-4.435576172,-1.700463867
-8.880732422,-4.449946289,-1.681303711
-8.933422852,-4.378095703,-1.518442383
-8.703500977,-4.13859375,-1.609453125
-8.559799805,-3.860771484,-1.551972656
-8.63644043,-3.616479492,-1.676513672
-8.713081055,-3.482358398,-1.906435547
-8.760981445,-3.391347656,-2.083666992
-8.741821289,-3.554208984,-2.184257813
-8.68434082,-3.712280273,-2.375859375
-8.68434082,-3.798500977,-2.596201172
-8.617280273,-3.817661133,-2.639311523
-8.454418945,-3.93262207,-2.749482422
-8.555009766,-4.105063477,-2.615361328
-8.847202148,-4.402045898,-2.486030273
-9.192084961,-4.526586914,-2.409389648
-9.589658203,-4.517006836,-2.39980957
-9.934541016,-4.282294922,-2.438129883
-9.992021484,-3.841611328,-2.495610352
-9.853110352,-3.338657227,-2.60578125
-9.599238281,-3.003354492,-2.65847168
-9.613608398,-2.739902344,-2.941083984
-9.886640625,-2.581831055,-3.396137695
-10.33211426,-2.495610352,-3.573369141
-10.51892578,-2.332749023,-3.721860352
-10.36564453,-2.165097656,-3.745810547
-10.26026367,-1.973496094,-3.793710938
-9.96328125,-1.848955078,-3.918251953
-9.465117188,-1.729204102,-3.865561523
-9.139394531,-1.681303711,-3.927832031
-8.904682617,-1.547182617,-3.975732422
-8.578959961,-1.619033203,-3.73144043
-8.267607422,-1.48012207,-3.415297852
-7.951464844,-1.235830078,-3.175795898
-8.013735352,-0.809516602,-3.199746094
-8.440048828,-0.479003906,-3.228486328
-8.746611328,-0.191601563,-3.209326172
-8.847202148,-0.014370117,-3.228486328
-8.986113281,-0.033530273,-3.266806641
-9.254355469,-0.296982422,-3.415297852
-9.675878906,-0.828676758,-3.530258789
-9.896220703,-1.422641602,-3.563789063
-9.829160156,-1.997446289,-3.448828125
-9.666298828,-2.29921875,-3.444038086
-9.762099609,-2.500400391,-3.506308594
-10.6195166,-2.529140625,-3.535048828
-11.62063477,-2.696791992,-3.276386719
-11.77870605,-2.735112305,-2.936293945
-11.77870605,-2.701582031,-2.50519043
-11.89366699,-2.696791992,-2.323168945
-12.18585938,-2.65847168,-2.212998047
-12.16669922,-2.65847168,-2.241738281
-11.97509766,-2.639311523,-2.232158203
-11.61584473,-2.610571289,-2.342329102
-11.32844238,-2.318378906,-2.596201172
-11.5631543,-1.997446289,-2.960244141
-11.86492676,-1.796264648,-3.238066406
-11.90324707,-1.508862305,-3.477568359
-11.39550293,-1.346000977,-3.376977539
-10.74884766,-1.192719727,-3.3721875
-10.25547363,-1.068178711,-3.353027344
-10.12135254,-1.010698242,-3.506308594
-9.872270508,-1.005908203,-3.544628906
-9.599238281,-1.106499023,-3.487148438
-9.599238281,-1.058598633,-3.535048828
-9.824370117,-0.895737305,-3.52546875
-10.10219238,-0.627495117,-3.769760742
-10.28900391,-0.373623047,-3.894301758
-10.28421387,-0.162861328,-4.081113281
-10.37043457,-0.148491211,-4.272714844
-10.60514648,-0.20597168,-4.665498047
-10.69615723,-0.335302734,-4.809199219
-10.2027832,-0.330512695,-4.818779297
-9.431586914,-0.464633789,-4.775668945
-9.014853516,-0.708925781,-4.612807617
-8.94300293,-1.053808594,-4.488266602
-9.086704102,-1.528022461,-4.272714844
-9.077124023,-1.848955078,-3.93262207
-8.966953125,-1.906435547,-3.62605957
-9.000483398,-1.781894531,-3.410507813
-9.235195313,-1.609453125,-3.238066406
-9.536967773,-1.417851563,-3.051254883
-9.560917969,-1.149609375,-3.027304688
-9.608818359,-0.775986328,-3.056044922
-9.560917969,-0.411943359,-3.075205078
-9.311835938,-0.067060547,-3.084785156
-9.120234375,0.143701172,-3.032094727
-9.14418457,0.186811523,-3.11831543
-9.431586914,0.105380859,-3.238066406
-9.75730957,-0.143701172,-3.285966797
-9.934541016,-0.637075195,-3.324287109
-9.718989258,-1.187929688,-3.099155273
-9.172924805,-1.93996582,-2.960244141
-8.689130859,-2.529140625,-2.845283203
-8.301137695,-2.950664063,-2.653681641
-7.989785156,-3.084785156,-2.591411133
-7.707172852,-2.984194336,-2.462080078
-7.587421875,-2.663261719,-2.471660156
-7.496411133,-2.380649414,-2.490820313
-7.314389648,-1.844165039,-2.39980957
-7.223378906,-1.489702148,-2.289638672
-7.242539063,-1.211879883,-2.294428711
-7.25690918,-1.053808594,-2.251318359
-7.30480957,-0.991538086,-2.1459375
-7.338339844,-0.847836914,-2.179467773
-7.635322266,-0.732875977,-2.203417969
-8.114326172,-0.670605469,-2.327958984
-8.526269531,-0.718505859,-2.481240234
-8.593330078,-0.823886719,-2.538720703
-8.521479492,-1.058598633,-2.644101563
-8.334667969,-1.369951172,-2.91234375
-8.066425781,-1.571132813,-3.075205078
-7.779023438,-1.642983398,-3.247646484
-7.601791992,-1.63340332,-3.27159668
-7.711962891,-1.614243164,-3.544628906
-7.769443359,-1.465751953,-3.702700195
-7.798183594,-1.446591797,-3.645219727
-7.802973633,-1.460961914,-3.635639648
-7.961044922,-1.705253906,-3.654799805
-7.946674805,-1.925595703,-3.496728516
-8.032895508,-1.925595703,-3.285966797
-8.17659668,-1.844165039,-3.041674805
-8.238867188,-1.628613281,-2.888393555
-8.32987793,-1.398691406,-2.735112305
-8.459208984,-1.240620117,-2.730322266
-8.617280273,-1.240620117,-2.739902344
-8.73703125,-1.403481445,-2.668051758
-8.765771484,-1.58550293,-2.596201172
-8.832832031,-1.781894531,-2.672841797
