Measurement label:,Right,
Configuration date:,2018. 8. 2. 오후 1:55:00,
Delay before start logging:,0 min,
Frequency:,100 Hz,
Accelerometer FS:,16G,
Gyroscope FS:,4000dps,
Accelerometer x,Accelerometer y,Accelerometer z
-10.02076172,0.062270508,-6.025869141
-10.41354492,-0.239501953,-6.126459961
-10.85422852,-0.56043457,-6.126459961
-11.05541016,-0.914897461,-6.140830078
-10.97876953,-1.039438477,-6.260581055
-10.49018555,-1.034648438,-6.351591797
-9.795629883,-0.833466797,-6.322851563
-9.081914063,-0.483793945,-6.365961914
-8.454418945,0.004790039,-6.519243164
-7.836503906,0.479003906,-6.4378125
-7.242539063,1.058598633,-6.351591797
-7.026987305,1.499282227,-5.982758789
-7.108417969,1.844165039,-5.661826172
-7.582631836,2.184257813,-5.31215332
-8.229287109,2.141147461,-4.65112793
-8.808881836,1.978286133,-4.066743164
-9.287885742,1.652563477,-3.654799805
-9.5034375,1.302890625,-3.209326172
-9.632768555,1.053808594,-2.850073242
-9.805209961,0.622705078,-2.672841797
-9.948911133,0.277822266,-2.615361328
-9.953701172,-0.004790039,-2.634521484
-9.771679688,-0.292192383,-2.878813477
-9.498647461,-0.531694336,-3.175795898
-9.148974609,-0.699345703,-3.736230469
-8.765771484,-0.641865234,-4.397255859
-8.315507813,-0.502954102,-4.80440918
-7.989785156,-0.392783203,-5.091811523
-7.625742188,-0.335302734,-5.316943359
-7.309599609,-0.105380859,-5.527705078
-7.098837891,0.167651367,-5.494174805
-7.012617188,0.51253418,-5.57081543
-7.031777344,0.828676758,-5.46543457
-7.189848633,1.120869141,-5.292993164
-7.534731445,1.336420898,-5.053491211
-7.989785156,1.403481445,-4.809199219
-8.372988281,1.441801758,-4.584067383
-8.631650391,1.288520508,-4.196074219
-8.962163086,1.336420898,-3.860771484
-9.120234375,1.331630859,-3.592529297
-9.196875,1.259780273,-3.353027344
-9.230405273,1.116079102,-3.285966797
-9.283095703,1.106499023,-3.290756836
-9.244775391,1.168769531,-3.587739258
-9.048383789,1.22625,-3.836821289
-8.760981445,1.235830078,-4.186494141
-8.406518555,1.111289063,-4.512216797
-8.171806641,1.049018555,-4.895419922
-8.157436523,1.082548828,-5.130131836
-8.080795898,1.159189453,-5.393583984
-8.090375977,1.331630859,-5.508544922
-8.090375977,1.484912109,-5.585185547
-8.028105469,1.571132813,-5.700146484
-8.061635742,1.681303711,-5.719306641
-8.052055664,1.777104492,-5.680986328
-8.109536133,2.007026367,-5.613925781
-8.214916992,2.24652832,-5.479804688
-8.339458008,2.150727539,-5.297783203
-8.416098633,1.949545898,-5.154082031
-8.511899414,1.78668457,-5.000800781
-8.655600586,1.920805664,-4.732558594
-8.957373047,1.887275391,-4.617597656
-9.201665039,1.781894531,-4.560117188
-9.513017578,1.614243164,-4.478686523
-9.924960938,1.542392578,-4.732558594
-10.3369043,1.451381836,-4.890629883
-10.78716797,1.369951172,-5.216352539
-11.13205078,1.259780273,-5.398374023
-11.34760254,1.049018555,-5.230722656
-11.47693359,0.876577148,-5.101391602
-11.64458496,0.81909668,-4.976850586
-11.80265625,0.622705078,-5.063071289
-11.74517578,0.474213867,-5.11097168
-11.41945313,0.196391602,-5.384003906
-11.03625,-0.004790039,-5.355263672
-10.5093457,0.124541016,-5.307363281
-10.29858398,0.641865234,-5.2115625
-10.37043457,1.580712891,-5.206772461
-10.49018555,2.418969727,-5.15887207
-11.1224707,3.070415039,-4.655917969
-12.4588916,4.23918457,-4.39246582
-14.65272949,5.633085938,-4.488266602
-16.60706543,6.873706055,-4.636757813
-17.10043945,7.984995117,-4.986430664
-16.37235352,8.808881836,-5.479804688
-15.67779785,9.484277344,-5.475014648
-16.10411133,10.0926123,-4.550537109
-17.6704541,10.4470752,-4.914580078
-18.51829102,10.35606445,-5.561235352
-18.37458984,10.55245605,-5.87737793
-19.01166504,12.10442871,-6.38512207
-19.79723145,13.46000977,-7.012617188
-19.94093262,14.94013184,-7.400610352
-21.29172363,17.90995605,-6.945556641
-24.16574707,21.50248535,-7.620952148
-25.26266602,22.52276367,-8.339458008
-23.95019531,20.44867676,-7.884404297
-22.58503418,17.65608398,-8.478369141
-22.7957959,14.60961914,-8.047265625
-22.11561035,10.59556641,-6.864125977
-21.18155273,5.518125,-4.512216797
-21.17197266,0.814306641,-2.050136719
-20.46304688,-1.700463867,-0.502954102
-17.96264648,-1.877695313,0
-15.24669434,-1.331630859,-0.488583984
-12.43015137,-0.747246094,-0.598754883
-10.33211426,0.134121094,-0.071850586
-10.04950195,1.298100586,-1.446591797
-10.88296875,3.396137695,-3.970942383
-9.81,5.551655273,-6.097719727
-7.424560547,6.274951172,-5.843847656
-6.13125,4.081113281,-4.857099609
-6.461762695,1.757944336,-4.095483398
-6.730004883,1.096918945,-3.501518555
-6.001918945,1.17355957,-3.175795898
-5.604345703,0.335302734,-2.60578125
-5.748046875,-1.211879883,-2.754272461
-5.331313477,-2.304008789,-3.808081055
-3.741020508,-2.375859375,-5.369633789
-1.767524414,-2.409389648,-6.658154297
0.138911133,-2.7590625,-7.094047852
1.676513672,-3.01293457,-6.370751953
2.208208008,-2.85965332,-5.192402344
1.810634766,-2.936293945,-5.029541016
1.365161133,-3.453618164,-6.413862305
1.413061523,-4.387675781,-9.053173828
1.604663086,-4.909790039,-12.46368164
1.714833984,-5.163662109,-16.54958496
1.935175781,-5.8246875,-19.8403418
2.304008789,-5.934858398,-21.71803711
2.361489258,-5.810317383,-22.4652832
1.317260742,-5.221142578,-22.31679199
-0.905317383,-4.277504883,-20.90852051
-3.640429688,-3.343447266,-18.95418457
-5.786367188,-4.023632813,-16.58790527
-6.083349609,-6.23184082,-13.82884277
-5.714516602,-7.486831055,-9.733359375
-13.60371094,2.160307617,-90.17727539
11.43861328,48.0440918,-7.132368164
114.8316064,-19.26074707,-20.55884766
26.85295898,-6.888076172,4.584067383
-18.01533691,-3.764970703,1.781894531
-20.1469043,-8.028105469,2.222578125
5.930068359,12.31998047,5.403164063
30.05270508,17.64171387,7.419770508
6.916816406,9.239985352,10.32253418
-6.102509766,6.083349609,15.64905762
-8.497529297,23.75859375,10.62430664
-1.168769531,64.16736328,-7.012617188
1.245410156,23.56220215,5.714516602
0.45984375,29.74135254,-5.350473633
2.7590625,40.45187988,-12.88999512
3.171005859,26.96312988,-6.557563477
0.411943359,24.40045898,-5.963598633
-2.85965332,23.11193848,-5.954018555
-3.362607422,17.59381348,-5.446274414
-3.027304688,12.93789551,-5.886958008
-2.850073242,9.417216797,-6.581513672
-2.787802734,6.035449219,-8.171806641
-2.327958984,2.711162109,-11.36197266
-1.456171875,0.340092773,-13.85758301
0.383203125,-0.876577148,-15.07904297
1.571132813,-0.416733398,-15.46703613
1.144819336,1.413061523,-15.90771973
0.210761719,2.141147461,-16.07058105
-0.340092773,1.025068359,-15.39997559
-0.411943359,-0.531694336,-14.77727051
0.220341797,-1.700463867,-14.89702148
1.360371094,-2.275268555,-15.45266602
2.624941406,-2.567460938,-15.3041748
2.874023438,-3.496728516,-13.98691406
1.130449219,-4.267924805,-13.69472168
-0.076640625,-4.057163086,-15.2179541
0.804726563,-3.11831543,-17.55549316
2.19862793,-1.882485352,-19.47150879
2.165097656,-1.470541992,-20.79834961
0.962797852,-1.863325195,-21.33962402
0.043110352,-2.50519043,-21.82820801
0.196391602,-3.027304688,-21.32046387
0.943637695,-3.199746094,-20.13253418
0.943637695,-4.076323242,-19.01166504
-0.416733398,-5.475014648,-16.54000488
-3.247646484,-6.298901367,-14.03002441
-7.223378906,-6.021079102,-11.3428125
-11.8457666,-3.894301758,-8.923842773
-156.96,27.4804541,156.95521
-42.90916992,46.73162109,39.46992188
5.369633789,25.92848145,-122.5675195
120.5652832,-39.16814941,-0.881367188
44.06356934,7.367080078,-46.96154297
5.451064453,17.71835449,-13.54623047
-6.801855469,19.20805664,-2.102827148
-33.26682129,51.45938965,10.76800781
-11.32844238,14.05397461,35.23552734
-7.774233398,13.61808105,26.46017578
-0.929267578,23.44724121,9.283095703
19.52419922,22.31679199,-2.342329102
21.57912598,19.9026123,-3.918251953
7.290439453,18.87754395,4.905
-1.844165039,17.96743652,5.795947266
1.781894531,12.64091309,2.850073242
4.234394531,9.378896484,-2.193837891
3.147055664,7.194638672,-7.065307617
1.63340332,4.670288086,-11.61105469
0.871787109,3.01293457,-13.45521973
0.962797852,2.39980957,-14.32700684
0.857416992,2.404599609,-14.69583984
0.320932617,2.490820313,-15.82628906
0.143701172,2.212998047,-17.62255371
0.584384766,1.829794922,-19.24158691
1.336420898,1.216669922,-19.99362305
1.307680664,-0.445473633,-19.18889648
0.546064453,-2.385439453,-17.36868164
0.40715332,-3.741020508,-15.48140625
0.383203125,-4.277504883,-13.38815918
-0.023950195,-4.267924805,-13.42168945
-0.752036133,-4.105063477,-15.43350586
0.201181641,-3.367397461,-17.48843262
1.868115234,-1.767524414,-19.63437012
1.73878418,-0.603544922,-20.15169434
0.196391602,-0.828676758,-19.55293945
-0.847836914,-1.417851563,-19.07872559
-1.312470703,-1.183139648,-19.28469727
-1.470541992,-0.775986328,-18.37937988
-1.58550293,-1.331630859,-18.58056152
-1.580712891,-2.409389648,-18.06802734
-1.528022461,-3.228486328,-17.17708008
-3.238066406,-3.444038086,-16.3340332
-7.012617188,-3.089575195,-13.04327637
-35.57083008,45.58680176,156.95521
-126.4187109,76.57835449,18.19256836
1.43222168,-6.303691406,-92.1890918
141.392373,-59.3629541,-61.56637207
36.23185547,-13.76178223,-16.89446777
-6.739584961,11.40029297,-19.67269043
-27.31759277,56.87213379,-4.828359375
-11.89845703,12.3487207,19.67748047
-12.5451123,8.262817383,31.52324707
-29.25276855,27.79659668,19.37091797
-4.287084961,19.96488281,6.107299805
14.13061523,19.55772949,-5.57081543
16.39151367,14.84433105,-5.61871582
7.285649414,9.881850586,-1.044228516
3.027304688,8.497529297,0.311352539
3.903881836,8.210126953,0.110170898
4.646337891,7.022197266,-1.595083008
5.029541016,4.770878906,-3.247646484
6.03065918,1.724414063,-4.411625977
6.777905273,-1.441801758,-4.253554688
6.64378418,-3.477568359,-3.875141602
5.982758789,-4.109853516,-3.812871094
5.776787109,-3.956572266,-4.076323242
5.910908203,-3.515888672,-4.579277344
5.633085938,-2.787802734,-5.168452148
4.866679688,-1.863325195,-5.690566406
4.109853516,-1.015488281,-6.265371094
3.611689453,-0.143701172,-6.442602539
3.405717773,0.526904297,-6.241420898
3.008144531,1.049018555,-6.227050781
2.385439453,1.829794922,-5.532495117
1.504072266,2.567460938,-4.603227539
0.522114258,2.998564453,-3.27159668
-0.411943359,3.099155273,-2.09324707
-1.144819336,2.974614258,-1.408271484
-1.460961914,2.821333008,-1.22625
-1.221459961,2.533930664,-1.331630859
-0.97237793,2.313588867,-1.748364258
-0.752036133,2.466870117,-2.50519043
-1.254990234,2.687211914,-2.313588867
-2.806962891,2.883603516,-1.944755859
-4.809199219,3.156635742,-1.537602539
-6.763535156,3.654799805,-1.384321289
-8.334667969,4.574487305,-1.484912109
-9.666298828,5.633085938,-1.298100586
-9.125024414,4.737348633,-1.346000977
-7.884404297,3.597319336,-1.528022461
-7.798183594,3.482358398,-2.1459375
-9.541757813,4.382885742,-2.715952148
-12.84209473,5.431904297,-1.274150391
-17.46448242,6.69168457,-0.483793945
-20.4534668,8.626860352,-0.862207031
-19.30385742,11.45777344,-1.733994141
-16.02268066,11.32844238,-1.207089844
-14.36532715,8.669970703,-1.920805664
-15.92687988,6.4378125,-1.393901367
-17.89558594,4.655917969,0.033530273
-18.10634766,2.117197266,0.991538086
-18.71947266,0.723295898,0.105380859
-20.78397949,1.096918945,-1.187929688
-21.74677734,2.50519043,-3.290756836
-21.61744629,3.966152344,-5.082231445
-21.33483398,4.938530273,-6.045029297
-21.59828613,5.604345703,-7.022197266
-23.47598145,6.452182617,-7.20421875
-25.1620752,7.668852539,-6.974296875
-25.39199707,10.1165625,-6.327641602
-23.81607422,11.55357422,-5.494174805
-21.28214355,10.34648438,-4.708608398
-21.00911133,10.53808594,-4.23918457
-21.18155273,12.03257813,-5.125341797
-18.40333008,9.742939453,-3.875141602
-15.5245166,7.438930664,-4.397255859
-15.12694336,5.470224609,-0.287402344
-15.05509277,-0.023950195,6.274951172
-15.84065918,-0.292192383,2.342329102
-16.90404785,0.546064453,-0.105380859
-13.23008789,1.159189453,-1.12565918
-9.800419922,1.058598633,-0.033530273
-9.522597656,1.427431641,-0.680185547
-11.23743164,0.637075195,-1.135239258
-12.6792334,-0.943637695,-1.484912109
-12.05652832,-2.538720703,-2.380649414
-9.747729492,-3.151845703,-3.276386719
-7.788603516,-2.883603516,-3.324287109
-6.878496094,-1.93996582,-3.760180664
-7.213798828,-0.934057617,-4.181704102
-8.181386719,-0.138911133,-4.636757813
-9.148974609,0.488583984,-5.039121094
-9.570498047,0.905317383,-5.221142578
-9.570498047,1.231040039,-5.422324219
-9.340576172,1.32684082,-5.566025391
-9.120234375,1.393901367,-5.695356445
-8.986113281,1.441801758,-5.982758789
-8.904682617,1.37953125,-6.303691406
-8.78972168,1.254990234,-6.418652344
-8.535849609,1.096918945,-6.53840332
-8.37777832,0.828676758,-6.59109375
-8.358618164,0.718505859,-6.576723633
-8.305927734,0.627495117,-6.49050293
-8.310717773,0.397573242,-6.313271484
-8.238867188,0.25387207,-6.298901367
-8.152646484,0.10059082,-6.174360352
-8.028105469,-0.105380859,-5.949228516
-7.846083984,-0.383203125,-5.882167969
-7.625742188,-0.617915039,-5.886958008
-7.486831055,-0.723295898,-5.628295898
-7.448510742,-0.752036133,-5.522915039
-7.300019531,-0.756826172,-5.460644531
-7.237749023,-0.795146484,-5.302573242
-7.113208008,-0.81909668,-5.292993164
-7.022197266,-0.694555664,-5.235512695
-7.022197266,-0.392783203,-4.976850586
-7.108417969,-0.019160156,-4.972060547
-7.132368164,0.277822266,-4.919370117
-7.376660156,0.435893555,-4.885839844
-7.549101563,0.10059082,-4.933740234
-7.659272461,-0.550854492,-4.464316406
-8.119116211,-0.632285156,-3.798500977
-8.78972168,-0.244291992,-3.343447266
-9.316625977,0.215551758,-3.156635742
-9.824370117,0.402363281,-2.907553711
-9.944121094,0.10059082,-3.032094727
-9.613608398,-0.162861328,-3.333867188
-9.177714844,-0.086220703,-3.702700195
-8.904682617,0.383203125,-4.210444336
-8.914262695,1.077758789,-4.646337891
-9.029223633,1.542392578,-5.11097168
-9.024433594,1.710043945,-5.154082031
-9.220825195,1.748364258,-4.95769043
-9.378896484,1.743574219,-4.861889648
-9.560917969,1.93996582,-4.588857422
-9.75730957,2.256108398,-4.449946289
-9.901010742,2.476450195,-4.325405273
-10.2267334,2.533930664,-4.028422852
-10.35606445,2.495610352,-3.635639648
-10.50455566,2.29921875,-3.27159668
-10.62430664,1.762734375,-3.017724609
-10.71531738,1.293310547,-2.984194336
-10.7057373,1.039438477,-2.931503906
-10.47581543,1.178349609,-2.864443359
-10.17883301,1.63340332,-2.763852539
-10.19320313,2.222578125,-2.81175293
-10.2267334,2.577041016,-2.941083984
-10.32253418,2.826123047,-3.01293457
-10.09740234,2.763852539,-3.127895508
-9.982441406,2.600991211,-3.175795898
-9.728569336,2.380649414,-3.300336914
-9.60402832,2.232158203,-3.420087891
-9.412426758,2.069296875,-3.726650391
-9.436376953,1.748364258,-3.688330078
-9.455537109,1.528022461,-3.741020508
-9.431586914,1.389111328,-3.812871094
-9.268725586,1.413061523,-4.076323242
-9.014853516,1.523232422,-4.521796875
-8.674760742,1.714833984,-4.694238281
-8.43046875,1.863325195,-4.746928711
-8.344248047,1.935175781,-4.996010742
-8.238867188,1.93996582,-5.091811523
-8.248447266,1.825004883,-5.019960938
-8.401728516,1.614243164,-4.981640625
-8.593330078,1.293310547,-4.943320313
-8.689130859,0.934057617,-4.737348633
-8.516689453,0.51253418,-4.631967773
-8.2771875,0.373623047,-4.531376953
-8.128696289,0.196391602,-4.464316406
-7.965834961,0.148491211,-4.277504883
-7.965834961,0.033530273,-4.306245117
-7.87003418,-0.15328125,-4.229604492
-8.042475586,-0.383203125,-4.234394531
-8.339458008,-0.603544922,-4.339775391
-8.73703125,-0.699345703,-4.215234375
-8.8903125,-0.756826172,-4.277504883
-8.842412109,-0.704135742,-4.354145508
-8.842412109,-0.541274414,-4.402045898
-8.794511719,-0.234711914,-4.354145508
-8.689130859,0.038320313,-4.387675781
-8.732241211,0.148491211,-4.34456543
-9.029223633,0.014370117,-4.402045898
-9.436376953,-0.488583984,-4.49784668
-9.958491211,-0.977167969,-4.708608398
-10.34648438,-1.456171875,-4.981640625
-10.5332959,-1.63340332,-5.039121094
-10.29379395,-1.690883789,-5.144501953
-9.699829102,-1.590292969,-5.082231445
-9.081914063,-1.154399414,-4.938530273
-8.454418945,-0.9196875,-4.857099609
-8.061635742,-0.823886719,-4.703818359
-7.989785156,-0.97237793,-4.948110352
-8.320297852,-1.187929688,-5.206772461
-8.83762207,-1.422641602,-5.393583984
-9.536967773,-1.470541992,-5.609135742
-10.20757324,-1.513652344,-5.762416992
-10.92128906,-1.240620117,-5.436694336
-11.08894043,-0.9196875,-4.938530273
-10.72010742,-0.498164063,-4.23918457
-10.38001465,-0.124541016,-3.439248047
-10.10698242,0.076640625,-2.974614258
-9.742939453,0.244291992,-2.91234375
-9.364526367,0.426313477,-2.816542969
-8.832832031,0.684975586,-2.874023438
-8.339458008,0.905317383,-3.089575195
-7.81734375,0.857416992,-3.467988281
-7.352709961,0.546064453,-3.750600586
-7.065307617,-0.095800781,-4.052373047
-7.089257813,-0.637075195,-4.272714844
-7.592211914,-1.163979492,-4.603227539
-8.416098633,-1.628613281,-4.708608398
-8.99090332,-1.959125977,-4.622387695
-9.330996094,-2.030976563,-4.402045898
-9.388476563,-1.853745117,-4.263134766
-9.441166992,-1.456171875,-4.162543945
-9.666298828,-0.828676758,-4.172124023
-9.786049805,-0.234711914,-4.229604492
-9.580078125,0.191601563,-4.411625977
-9.216035156,0.488583984,-4.555327148
-8.899892578,0.761616211,-4.756508789
-8.861572266,1.144819336,-4.938530273
-9.168134766,1.5328125,-4.976850586
-9.738149414,1.671723633,-4.938530273
-10.15488281,1.815424805,-4.608017578
-10.2027832,1.753154297,-4.152963867
-10.16446289,1.518442383,-3.688330078
-10.27942383,1.221459961,-3.376977539
-10.38480469,1.034648438,-3.190166016
-10.36564453,1.025068359,-3.065625
-10.27942383,1.264570313,-3.147055664
-10.02555176,1.628613281,-3.362607422
-9.699829102,1.930385742,-3.515888672
-9.196875,2.174677734,-3.616479492
-8.957373047,2.308798828,-3.942202148
-8.804091797,2.433339844,-4.263134766
-8.83762207,2.687211914,-4.224814453
-9.034013672,2.81175293,-3.83203125
-9.733359375,2.668051758,-3.324287109
-10.51413574,2.327958984,-3.022514648
-11.24222168,2.074086914,-2.91234375
-11.68769531,1.662143555,-2.787802734
-11.80744629,1.274150391,-2.783012695
-11.95114746,0.991538086,-2.874023438
-12.24812988,0.737666016,-3.142265625
-12.55948242,0.761616211,-3.745810547
-12.50200195,0.752036133,-4.34456543
-12.30561035,0.814306641,-4.584067383
-12.07089844,0.795146484,-5.077441406
-12.18585938,0.752036133,-5.407954102
-12.21938965,0.795146484,-5.891748047
-12.26729004,1.058598633,-6.279741211
-12.05652832,1.302890625,-6.816225586
-11.70206543,1.350791016,-6.979086914
-11.40029297,1.302890625,-7.247329102
-11.26138184,0.977167969,-7.242539063
-11.10810059,0.522114258,-7.228168945
-10.73926758,0.114960938,-7.084467773
-10.27942383,0.047900391,-6.806645508
-9.795629883,0.268242188,-6.605463867
-9.364526367,0.694555664,-6.059399414
-9.287885742,1.053808594,-5.398374023
-9.55612793,1.346000977,-5.283413086
-9.848320313,1.504072266,-4.866679688
-9.953701172,1.504072266,-4.488266602
-9.968071289,1.365161133,-4.143383789
-9.992021484,1.015488281,-4.014052734
-9.934541016,0.732875977,-4.162543945
-9.81,0.469423828,-4.363725586
-9.704619141,0.196391602,-4.540957031
-9.594448242,-0.196391602,-4.718188477
-9.508227539,-0.589174805,-4.708608398
-9.40284668,-1.015488281,-4.65112793
-9.551337891,-1.293310547,-4.521796875
-9.805209961,-1.489702148,-4.368515625
-9.881850586,-1.595083008,-4.493056641
-9.632768555,-1.647773438,-4.603227539
-9.101074219,-1.542392578,-4.871469727
-8.53105957,-1.264570313,-5.101391602
-8.02331543,-0.771196289,-5.278623047
-7.587421875,-0.25387207,-5.407954102
-7.218588867,0.296982422,-5.345683594
-6.912026367,0.814306641,-5.235512695
-6.624624023,1.159189453,-5.087021484
-6.4378125,1.369951172,-5.00559082
-6.222260742,1.571132813,-4.847519531
-6.092929688,1.681303711,-4.622387695
-6.07855957,1.528022461,-4.34456543
-6.121669922,0.981958008,-4.090693359
-6.140830078,0.45984375,-3.879931641
-6.073769531,0.033530273,-3.846401367
-6.021079102,-0.110170898,-3.793710938
-5.973178711,-0.234711914,-3.769760742
-6.006708984,-0.431103516,-3.77934082
-6.068979492,-0.684975586,-3.750600586
-6.236630859,-0.857416992,-3.664379883
-6.38512207,-1.163979492,-3.549418945
-6.605463867,-1.350791016,-3.558999023
-6.720424805,-1.580712891,-3.602109375
-6.725214844,-1.743574219,-3.755390625
-6.701264648,-1.705253906,-3.784130859
-6.849755859,-1.657353516,-3.879931641
-7.141948242,-1.590292969,-4.100273438
-7.788603516,-1.37953125,-4.358935547
-8.296347656,-1.111289063,-4.49784668
-8.698710938,-0.914897461,-4.818779297
-8.94300293,-0.9196875,-5.034331055
-9.388476563,-0.962797852,-5.182822266
-9.968071289,-1.235830078,-5.31215332
-10.44228516,-1.374741211,-5.489384766
-10.93565918,-1.523232422,-5.594765625
-11.50567383,-1.551972656,-5.733676758
-11.9319873,-1.384321289,-5.781577148
-12.29124023,-1.322050781,-6.006708984
-12.80856445,-1.149609375,-6.179150391
-13.24924805,-1.096918945,-6.303691406
-13.69951172,-0.962797852,-6.289321289
-13.76178223,-0.723295898,-6.207890625
-13.5989209,-0.234711914,-6.07855957
-13.29714844,0.273032227,-6.054609375
-12.91394531,0.924477539,-6.179150391
-12.68881348,1.58550293,-6.174360352
-12.24812988,2.160307617,-5.915698242
-11.92240723,2.653681641,-5.26425293
-11.5631543,2.845283203,-4.569697266
-11.3667627,2.835703125,-4.009262695
-11.26617188,2.682421875,-3.161425781
-10.95960938,2.323168945,-2.533930664
-10.40396484,1.848955078,-2.39980957
-9.920170898,1.307680664,-2.4525
-9.671088867,0.991538086,-2.696791992
-9.747729492,0.938847656,-3.209326172
-9.728569336,0.996328125,-3.870351563
-9.101074219,0.967587891,-4.263134766
-8.305927734,0.804726563,-4.675078125
-7.802973633,0.66581543,-4.881049805
-7.91793457,0.589174805,-5.355263672
-8.43046875,0.737666016,-5.680986328
-8.703500977,0.958007813,-5.690566406
-8.914262695,1.106499023,-5.489384766
-9.206455078,1.250200195,-5.288203125
-9.647138672,1.384321289,-5.063071289
-10.00160156,1.48012207,-4.996010742
-10.423125,1.647773438,-4.727768555
-10.46623535,2.098037109,-4.368515625
-10.41354492,2.572250977,-4.081113281
-10.35606445,2.768642578,-3.841611328
-10.35606445,2.687211914,-3.702700195
-10.38480469,2.500400391,-3.434458008
-10.19799316,2.385439453,-3.42487793
-9.819580078,2.342329102,-3.544628906
-9.527387695,2.256108398,-3.597319336
-9.196875,2.327958984,-3.755390625
-8.708291016,2.375859375,-3.745810547
-8.258027344,2.380649414,-3.563789063
-8.004155273,2.476450195,-3.568579102
-7.999365234,2.519560547,-3.635639648
-8.272397461,2.577041016,-3.836821289
-8.535849609,2.744692383,-4.028422852
-8.909472656,2.783012695,-4.148173828
-9.627978516,2.797382813,-3.999682617
-10.84464844,2.385439453,-3.937412109
-12.10442871,1.887275391,-4.176914063
-13.20134766,1.451381836,-4.39246582
-13.72825195,1.168769531,-4.550537109
-13.87674316,0.9196875,-4.833149414
-14.03002441,0.795146484,-5.173242188
-14.22641602,0.76640625,-5.805527344
-14.30784668,0.924477539,-6.495292969
-14.16414551,1.240620117,-6.935976563
-13.70430176,1.566342773,-7.644902344
-12.9618457,1.762734375,-8.095166016
-12.35830078,1.920805664,-8.416098633
-12.06131836,2.040556641,-8.63644043
-11.74996582,2.107617188,-9.019643555
-11.35239258,2.208208008,-9.057963867
-10.77758789,2.007026367,-9.010063477
-10.54287598,1.556762695,-8.751401367
-10.39438477,0.953217773,-8.396938477
-10.19799316,0.517324219,-8.133486328
-10.08303223,-0.033530273,-7.6640625
-9.867480469,-0.440683594,-7.041357422
-9.728569336,-0.646655273,-6.313271484
-9.695039063,-0.804726563,-5.815107422
-9.81,-0.996328125,-5.31215332
-10.16446289,-1.12565918,-4.790039063
-10.6195166,-1.460961914,-4.306245117
-10.69136719,-1.901645508,-3.994892578
-10.52371582,-2.284848633,-3.726650391
-10.17404297,-2.629731445,-3.707490234
-9.824370117,-2.907553711,-3.587739258
-9.536967773,-2.960244141,-3.760180664
-9.115444336,-2.821333008,-4.061953125
-8.58375,-2.442919922,-4.253554688
-7.941884766,-1.810634766,-4.641547852
-7.467670898,-0.97237793,-4.837939453
-7.20421875,-0.191601563,-4.952900391
-6.888076172,0.445473633,-5.273833008
-6.557563477,0.761616211,-5.403164063
-6.18394043,1.025068359,-5.599555664
-5.781577148,1.106499023,-5.623505859
-5.508544922,1.068178711,-5.589975586
-5.46543457,1.029858398,-5.542075195
-5.680986328,0.728085938,-5.2115625
-5.858217773,0.311352539,-4.948110352
-6.121669922,-0.225131836,-4.588857422
-6.298901367,-0.646655273,-4.229604492
-6.38512207,-0.991538086,-3.966152344
-6.500083008,-1.22625,-3.755390625
-6.653364258,-1.504072266,-3.568579102
-6.753955078,-1.647773438,-3.477568359
-6.629414063,-1.872905273,-3.27159668
-6.519243164,-2.040556641,-3.190166016
-6.586303711,-2.160307617,-3.151845703
-6.672524414,-2.289638672,-2.974614258
-6.868916016,-2.385439453,-3.079995117
-7.266489258,-2.428549805,-3.314707031
-8.095166016,-2.356699219,-3.635639648
-9.034013672,-2.294428711,-3.860771484
-9.589658203,-2.016606445,-4.061953125
-9.819580078,-1.93996582,-4.224814453
-9.996811523,-1.820214844,-4.234394531
-10.34648438,-1.911225586,-4.311035156
-10.78237793,-2.021396484,-4.660708008
-11.15600098,-2.155517578,-4.986430664
-11.39071289,-2.280058594,-5.412744141
-11.38592285,-2.227368164,-5.8246875
-11.47214355,-2.117197266,-6.212680664
-11.58231445,-1.858535156,-6.404282227
-11.64458496,-1.58550293,-6.461762695
-11.78828613,-1.140029297,-6.327641602
-11.86492676,-0.522114258,-6.322851563
-11.79786621,0.234711914,-6.246210938
-11.76433594,1.001118164,-5.958808594
-11.74038574,1.733994141,-5.843847656
-11.96072754,2.208208008,-5.810317383
-12.25770996,2.476450195,-5.867797852
-12.35351074,2.941083984,-5.834267578
-12.00383789,3.520678711,-5.556445313
-11.55357422,3.942202148,-5.589975586
-11.13205078,4.057163086,-5.652246094
-10.9260791,3.707490234,-5.575605469
-10.58119629,2.897973633,-5.441484375
-10.20757324,1.844165039,-5.163662109
-9.771679688,0.9196875,-5.11097168
-9.216035156,0.076640625,-5.115761719
-8.871152344,-0.517324219,-5.087021484
-8.995693359,-0.843046875,-5.063071289
-9.216035156,-0.876577148,-4.631967773
-9.29746582,-0.565224609,-4.234394531
-9.546547852,0.167651367,-3.970942383
-10.05908203,0.962797852,-3.47277832
-10.81111816,1.695673828,-3.051254883
-11.49130371,2.102827148,-2.778222656
-11.86013672,2.395019531,-2.634521484
-11.72122559,2.533930664,-2.672841797
-11.3428125,2.677631836,-2.979404297
-10.85422852,2.787802734,-3.558999023
-10.49497559,2.763852539,-3.927832031
-10.24110352,2.644101563,-4.339775391
-9.714199219,2.361489258,-4.588857422
-9.057963867,2.217788086,-4.473896484
-8.650810547,2.284848633,-4.363725586
-8.717871094,2.55309082,-4.34456543
