Measurement label:,Right,
-2.883603516,1.791474609,9.771679688
-2.907553711,2.538720703,9.14418457
-2.629731445,2.486030273,8.775351563
-2.878813477,2.136357422,9.345366211
-2.921923828,1.729204102,9.901010742
-3.008144531,1.02027832,10.35127441
-3.041674805,1.235830078,10.3129541
-3.017724609,1.422641602,9.881850586
-3.003354492,2.481240234,9.704619141
-2.998564453,2.423759766,9.570498047
-2.581831055,2.169887695,9.014853516
-2.327958984,2.581831055,8.875942383
-2.418969727,2.802172852,8.952583008
-2.60578125,2.481240234,9.35015625
-2.620151367,2.414179688,9.383686523
-2.356699219,2.581831055,8.971743164
-2.131567383,2.39980957,8.83762207
-2.078876953,2.107617188,9.010063477
-1.753154297,2.007026367,8.492739258
-1.963916016,1.642983398,8.880732422
-2.184257813,1.456171875,9.426796875
-2.634521484,1.604663086,9.75730957
-2.888393555,2.438129883,9.704619141
-3.281176758,2.921923828,9.536967773
-4.320615234,4.799619141,9.393266602
-1.968706055,2.366279297,8.07121582
-2.442919922,1.671723633,8.73703125
-3.338657227,1.595083008,10.23631348
-3.204536133,1.331630859,9.920170898
-3.357817383,1.647773438,9.422006836
-3.501518555,1.714833984,9.388476563
-3.281176758,1.322050781,9.953701172
-3.549418945,1.882485352,9.465117188
-3.788920898,1.896855469,9.891430664
-4.172124023,2.102827148,9.814790039
-4.478686523,1.844165039,9.824370117
-4.493056641,2.466870117,9.125024414
-4.047583008,2.371069336,8.665180664
-3.994892578,4.009262695,7.371870117
-4.608017578,4.900209961,6.466552734
-6.342011719,4.172124023,6.509663086
-7.472460938,4.200864258,6.816225586
-7.937094727,4.095483398,6.821015625
-8.339458008,3.482358398,6.931186523
-7.951464844,3.558999023,6.011499023
-8.406518555,3.788920898,5.388793945
-8.028105469,3.434458008,5.048701172
-7.812553711,3.458408203,5.096601563
-7.644902344,3.31949707,4.464316406
-7.740703125,4.23918457,3.817661133
-8.147856445,4.454736328,3.266806641
-8.02331543,3.980522461,3.707490234
-8.497529297,3.951782227,3.721860352
-8.933422852,3.324287109,4.430786133
-9.182504883,3.616479492,4.03800293
-8.253237305,4.066743164,3.060834961
-7.989785156,3.946992188,3.008144531
-7.822133789,3.300336914,3.597319336
-9.09628418,2.050136719,7.534731445
-7.783813477,2.557880859,4.919370117
-6.509663086,3.908671875,3.659589844
-6.351591797,4.287084961,3.281176758
-7.343129883,4.052373047,3.47277832
-7.975415039,4.593647461,3.870351563
-7.395820313,5.000800781,3.894301758
-6.801855469,4.54574707,3.491938477
-7.831713867,4.507426758,0.215551758
-9.177714844,3.611689453,3.970942383
-9.398056641,3.899091797,3.760180664
-7.146738281,3.760180664,3.640429688
-8.420888672,2.988984375,3.913461914
-8.281977539,2.624941406,4.196074219
-8.253237305,3.420087891,3.999682617
-13.90069336,1.99265625,5.048701172
-7.199428711,3.295546875,2.256108398
-9.067543945,3.175795898,2.893183594
-13.0959668,4.306245117,3.855981445
-8.914262695,3.836821289,2.557880859
-8.861572266,3.415297852,2.260898438
-10.26984375,3.127895508,3.127895508
-9.335786133,3.041674805,2.931503906
-8.866362305,2.773432617,2.644101563
-8.37777832,3.324287109,2.327958984
-8.099956055,2.428549805,2.926713867
-7.76465332,2.428549805,2.81175293
-8.411308594,2.596201172,3.238066406
-8.229287109,2.457290039,2.917133789
-7.448510742,3.942202148,0.469423828
-7.994575195,2.418969727,3.353027344
-8.392148438,2.538720703,3.707490234
-9.196875,1.484912109,4.306245117
-9.000483398,0.431103516,12.94747559
-10.57161621,0.047900391,6.327641602
-8.593330078,2.433339844,4.900209961
-4.176914063,5.513334961,-1.451381836
-10.78716797,-2.648891602,6.983876953
-8.641230469,-0.455053711,5.360053711
-7.975415039,-0.364042969,4.756508789
-7.984995117,-0.043110352,5.580395508
-11.03145996,-1.561552734,5.360053711
-8.545429688,-0.900527344,4.766088867
-8.598120117,-1.092128906,4.133803711
-7.352709961,-1.777104492,5.235512695
-7.065307617,-2.054926758,5.216352539
-7.122788086,-2.361489258,5.537285156
-7.51078125,-3.233276367,6.500083008
-7.735913086,-3.52546875,6.883286133
-7.573051758,-3.036884766,6.892866211
-8.12390625,-2.70637207,7.141948242
-7.711962891,-2.768642578,6.672524414
-7.587421875,-2.672841797,6.500083008
-7.884404297,-2.304008789,6.389912109
-7.553891602,-3.285966797,6.246210938
-6.485712891,-6.84496582,11.21348145
-8.73703125,-4.732558594,7.367080078
-8.78972168,-0.675395508,1.949545898
-7.582631836,-2.481240234,4.526586914
-7.740703125,-1.441801758,3.563789063
-8.085585938,-1.887275391,4.555327148
-8.48315918,-1.259780273,4.478686523
-9.747729492,-0.292192383,4.440366211
-8.344248047,-0.196391602,4.952900391
-8.828041992,-0.752036133,5.532495117
-8.416098633,-1.968706055,5.67140625
-8.372988281,-2.160307617,5.225932617
-4.066743164,-1.834584961,4.478686523
-6.99824707,-5.254672852,4.540957031
-8.349038086,-4.105063477,4.34456543
-8.12390625,-3.439248047,5.436694336
-7.87003418,-3.410507813,5.666616211
-8.028105469,-3.439248047,5.647456055
-8.564589844,-2.663261719,5.551655273
-8.885522461,-2.088457031,4.890629883
-7.946674805,-2.50519043,5.015170898
-8.056845703,-2.265688477,4.507426758
-8.382568359,-2.711162109,4.617597656
-8.028105469,-3.036884766,5.163662109
-8.760981445,-2.806962891,4.928950195
-8.703500977,-2.524350586,4.584067383
-9.038803711,-2.078876953,4.119433594
-8.813671875,-1.762734375,4.100273438
-8.756191406,-2.150727539,4.675078125
-8.842412109,-2.486030273,4.828359375
-8.660390625,-2.208208008,4.349355469
-8.17659668,-2.160307617,4.272714844
-7.731123047,-2.4525,4.311035156
-7.625742188,-1.887275391,4.334985352
-7.812553711,-2.064506836,4.809199219
-9.168134766,-3.060834961,4.885839844
-11.71164551,-4.028422852,4.756508789
-8.535849609,-2.668051758,4.493056641
-7.323969727,-2.098037109,4.483476563
-8.008945313,-3.003354492,5.2115625
-7.295229492,-2.806962891,5.527705078
-7.759863281,-2.969824219,4.928950195
-7.846083984,-2.802172852,4.708608398
-7.961044922,-2.993774414,4.622387695
-7.898774414,-2.821333008,5.029541016
-7.71675293,-2.644101563,5.000800781
-7.965834961,-2.313588867,5.063071289
-7.726333008,-2.050136719,5.15887207
-8.095166016,-1.825004883,4.986430664
-8.372988281,-1.537602539,4.861889648
-9.057963867,-2.265688477,4.574487305
-9.235195313,-0.823886719,5.154082031
-8.732241211,-1.231040039,5.321733398
-11.26617188,-2.730322266,5.853427734
-5.604345703,1.087338867,5.082231445
-6.792275391,0.344882813,5.307363281
-9.000483398,0.943637695,5.858217773
-5.494174805,0.455053711,5.958808594
-6.600673828,0.435893555,5.609135742
-7.189848633,0.799936523,5.891748047
-7.434140625,0.56043457,6.174360352
-8.253237305,-0.843046875,6.332431641
-7.448510742,0.296982422,6.873706055
-8.080795898,-0.881367188,6.38512207
-5.87737793,1.528022461,5.393583984
-6.945556641,-0.924477539,4.363725586
-8.109536133,0.182021484,4.425996094
-7.046147461,0.747246094,5.269042969
-8.555009766,-0.656235352,5.451064453
-8.267607422,0.517324219,4.742138672
-8.406518555,0.838256836,4.584067383
-8.516689453,-0.225131836,5.067861328
-7.961044922,0.239501953,4.823569336
-8.502319336,0.114960938,4.996010742
-7.520361328,-0.023950195,5.398374023
-8.02331543,0.292192383,5.331313477
-8.420888672,0.469423828,5.757626953
-8.440048828,0.234711914,6.18394043
-8.32987793,0.301772461,6.289321289
-8.128696289,0.828676758,6.28453125
-8.258027344,0.934057617,6.035449219
-8.349038086,0.646655273,6.092929688
-8.133486328,1.120869141,5.87737793
-8.281977539,1.096918945,5.968388672
-8.444838867,1.288520508,5.743256836
-8.784931641,1.307680664,5.8246875
-8.923842773,0.823886719,5.839057617
-9.086704102,1.283730469,5.566025391
-8.976533203,1.116079102,5.752836914
-8.780141602,1.183139648,5.676196289
-8.828041992,1.384321289,5.901328125
-8.076005859,1.398691406,6.040239258
-7.132368164,1.451381836,6.480922852
-6.969506836,1.178349609,6.466552734
-7.529941406,1.02027832,6.528823242
-7.769443359,1.451381836,6.394702148
-7.740703125,1.63340332,6.308481445
-7.961044922,1.494492188,6.595883789
-8.344248047,1.259780273,7.132368164
-7.61137207,1.087338867,6.298901367
-7.56347168,2.102827148,5.949228516
-7.549101563,2.610571289,5.886958008
-6.964716797,2.016606445,6.452182617
-7.405400391,1.508862305,6.912026367
-7.668852539,1.719624023,7.276069336
-5.661826172,2.289638672,6.969506836
-6.001918945,1.360371094,8.080795898
-5.154082031,2.030976563,7.989785156
-4.263134766,2.457290039,8.109536133
-4.033212891,1.997446289,8.693920898
-3.851191406,2.433339844,8.521479492
-4.349355469,2.888393555,8.004155273
-4.469106445,2.787802734,7.984995117
-4.469106445,3.094365234,7.999365234
-4.75171875,2.998564453,8.37777832
-4.737348633,2.878813477,8.425678711
-4.464316406,2.91234375,8.521479492
-4.526586914,2.945874023,8.760981445
-4.617597656,2.941083984,9.225615234
-4.780458984,2.950664063,9.335786133
-4.315825195,2.955454102,8.895102539
-4.08590332,3.285966797,8.425678711
-3.764970703,3.180585938,8.171806641
-4.057163086,2.988984375,8.444838867
-3.822451172,2.519560547,8.669970703
-4.014052734,2.29921875,8.679550781
-5.886958008,4.636757813,6.667734375
-3.415297852,1.623823242,8.555009766
-3.693120117,2.438129883,9.40284668
-4.014052734,2.902763672,9.115444336
-4.162543945,2.121987305,8.760981445
-4.536166992,2.538720703,8.99090332
-4.857099609,3.396137695,8.885522461
-5.292993164,3.630849609,9.081914063
-4.397255859,3.257226563,8.229287109
-4.105063477,3.171005859,7.822133789
-4.694238281,3.113525391,8.2771875
-5.101391602,3.242856445,8.262817383
-4.282294922,2.19862793,8.401728516
-4.387675781,2.304008789,8.411308594
-4.612807617,2.749482422,8.22449707
-4.473896484,2.620151367,8.526269531
-4.603227539,2.768642578,8.923842773
-4.440366211,2.730322266,8.626860352
-4.449946289,2.787802734,8.511899414
-4.49784668,2.663261719,8.665180664
-4.181704102,2.217788086,8.372988281
-3.908671875,2.054926758,8.262817383
-4.416416016,2.773432617,8.526269531
-4.473896484,2.098037109,8.550219727
-4.19128418,2.026186523,8.195756836
-4.354145508,2.107617188,8.190966797
-4.378095703,2.064506836,8.353828125
-4.579277344,2.414179688,8.502319336
-4.69902832,2.361489258,8.612490234
-5.019960938,2.711162109,8.487949219
-4.574487305,2.332749023,9.034013672
-3.487148438,3.27159668,7.879614258
-3.798500977,1.949545898,8.138276367
-3.223696289,2.50519043,8.090375977
-4.047583008,2.596201172,7.999365234
-4.133803711,2.730322266,8.028105469
-4.08590332,2.960244141,8.133486328
-3.879931641,1.916015625,8.540639648
-3.774550781,2.974614258,8.516689453
-4.488266602,2.711162109,8.229287109
-6.413862305,0.948427734,9.393266602
-5.235512695,1.877695313,9.455537109
-4.272714844,2.375859375,9.762099609
-4.881049805,1.844165039,9.220825195
-4.924160156,2.720742188,9.158554688
-4.018842773,2.955454102,8.847202148
-4.057163086,2.926713867,8.851992188
-3.913461914,2.696791992,8.559799805
-3.659589844,2.457290039,8.22449707
-3.142265625,3.640429688,8.8903125
-3.434458008,2.639311523,8.938212891
-4.243974609,0.378413086,9.65671875
-3.741020508,4.665498047,8.780141602
-5.633085938,4.143383789,8.37777832
-2.423759766,1.288520508,8.593330078
-2.81175293,1.48012207,9.848320313
-7.980205078,1.810634766,7.822133789
-3.860771484,3.338657227,7.539521484
-6.710844727,1.719624023,7.381450195
-3.764970703,3.357817383,8.459208984
-5.839057617,3.67875,8.056845703
-3.621269531,2.653681641,8.679550781
-2.509980469,2.950664063,8.775351563
-3.630849609,2.620151367,8.631650391
-2.083666992,1.274150391,9.206455078
-3.113525391,1.355581055,10.47102539
-5.647456055,0.56043457,8.866362305
-3.400927734,2.150727539,8.770561523
-3.788920898,1.149609375,9.273515625
-3.233276367,1.561552734,9.134604492
-3.228486328,2.65847168,8.8903125
-3.161425781,2.921923828,8.813671875
-3.103945313,2.845283203,8.646020508
-3.487148438,2.165097656,9.110654297
-3.664379883,2.256108398,8.94300293
-3.999682617,1.475332031,7.850874023
-3.793710938,2.682421875,9.287885742
-3.841611328,3.185375977,11.74996582
-4.536166992,1.820214844,9.762099609
-4.608017578,2.098037109,10.12135254
-3.362607422,2.735112305,11.30449219
-6.365961914,3.386557617,6.600673828
-4.076323242,2.725532227,8.919052734
-5.221142578,1.528022461,9.273515625
-4.181704102,1.868115234,8.545429688
4.833149414,4.770878906,8.899892578
-3.870351563,2.232158203,8.641230469
-3.448828125,2.548300781,9.081914063
-3.760180664,2.026186523,9.575288086
-3.448828125,3.180585938,9.187294922
-3.324287109,3.127895508,8.358618164
-3.913461914,2.682421875,8.78972168
-4.129013672,3.946992188,8.32987793
-3.410507813,1.733994141,8.32987793
-3.305126953,2.069296875,8.602910156
-3.444038086,1.99265625,8.842412109
-3.439248047,1.920805664,9.129814453
-3.683540039,2.284848633,9.469907227
-3.300336914,2.615361328,9.762099609
-3.324287109,2.486030273,9.877060547
-3.506308594,2.327958984,10.24110352
-3.640429688,3.056044922,9.96328125
-3.022514648,2.639311523,10.49976563
-3.812871094,2.711162109,9.005273438
-3.142265625,3.11831543,8.008945313
-2.581831055,3.530258789,8.143066406
-2.768642578,3.448828125,8.387358398
-4.847519531,2.907553711,7.56347168
-4.018842773,2.921923828,9.326206055
-4.349355469,2.385439453,9.426796875
-4.756508789,3.094365234,8.454418945
-4.430786133,1.848955078,9.527387695
-4.655917969,1.89206543,10.57161621
-4.358935547,2.241738281,10.01597168
-5.101391602,3.487148438,10.32732422
-3.650009766,3.539838867,9.953701172
-4.473896484,2.677631836,7.381450195
-5.134921875,4.162543945,6.346801758
-4.665498047,3.467988281,7.079677734
-4.972060547,3.180585938,7.438930664
-5.795947266,3.702700195,8.200546875
-5.72409668,3.764970703,8.008945313
-5.968388672,3.3721875,8.162226563
-4.766088867,2.509980469,6.878496094
-3.956572266,3.257226563,5.345683594
-4.469106445,2.888393555,6.212680664
-5.498964844,2.701582031,8.238867188
-5.46543457,1.619033203,8.214916992
-6.035449219,2.955454102,7.386240234
-6.466552734,3.27159668,7.146738281
-6.825805664,3.281176758,7.381450195
-6.068979492,2.09324707,6.849755859
-5.139711914,1.513652344,6.016289063
-5.767207031,2.414179688,5.762416992
-6.413862305,3.290756836,5.374423828
-6.543193359,2.893183594,5.384003906
-6.188730469,2.280058594,3.669169922
-5.120551758,2.988984375,3.276386719
-10.84464844,7.046147461,8.856782227
-4.847519531,-0.296982422,4.746928711
-7.242539063,2.332749023,6.615043945
-8.018525391,2.787802734,5.728886719
-6.69168457,3.123105469,4.258344727
-7.87003418,3.592529297,5.695356445
-7.731123047,3.386557617,5.283413086
-7.922724609,2.672841797,5.101391602
-8.425678711,2.974614258,4.914580078
-9.881850586,3.659589844,5.245092773
-10.0063916,3.554208984,5.920488281
-8.593330078,3.549418945,6.394702148
-7.965834961,2.663261719,5.297783203
-8.63644043,2.96503418,5.11097168
-9.211245117,2.030976563,5.182822266
-9.029223633,1.547182617,5.163662109
-7.539521484,1.192719727,4.349355469
-7.199428711,1.087338867,4.129013672
-6.792275391,0.445473633,4.775668945
-6.710844727,0.876577148,4.502636719
-8.018525391,1.73878418,5.05828125
-8.756191406,1.930385742,5.350473633
-7.323969727,0.86699707,5.41753418
-6.964716797,0.498164063,5.795947266
-7.386240234,1.331630859,4.665498047
-8.296347656,1.470541992,4.368515625
-7.740703125,2.227368164,3.88472168
-7.132368164,0.886157227,4.306245117
-6.33722168,0.373623047,4.536166992
-7.659272461,0.411943359,6.140830078
-8.468789063,0.20597168,6.227050781
-9.115444336,1.360371094,6.274951172
-9.642348633,1.978286133,5.642666016
-10.00160156,1.034648438,6.715634766
-10.04950195,0.526904297,5.810317383
-9.292675781,-0.900527344,5.67140625
-8.722661133,-1.312470703,5.949228516
-8.646020508,-1.154399414,6.179150391
-8.971743164,-0.871787109,6.040239258
-9.105864258,-0.091010742,6.179150391
-8.559799805,1.144819336,4.885839844
-8.545429688,2.361489258,2.931503906
-8.717871094,0.40715332,4.358935547
-9.953701172,0.364042969,4.368515625
-8.842412109,-0.536484375,3.654799805
-8.258027344,-3.21890625,4.229604492
-7.223378906,-4.75171875,4.507426758
-8.281977539,-4.493056641,4.584067383
-8.751401367,-4.425996094,5.154082031
-8.756191406,-6.193520508,4.900209961
-9.014853516,-2.19862793,4.282294922
-9.206455078,-2.787802734,4.560117188
-6.413862305,-5.968388672,3.879931641
-7.6640625,-6.303691406,3.515888672
-7.903564453,-6.255791016,3.764970703
-7.807763672,-4.263134766,2.917133789
-8.095166016,-3.276386719,3.285966797
-8.229287109,-3.295546875,3.611689453
-7.956254883,-3.266806641,3.750600586
-8.823251953,-2.988984375,3.635639648
-8.411308594,-3.056044922,4.186494141
-8.48315918,-2.840493164,4.320615234
-7.903564453,-3.67875,4.042792969
-7.941884766,-4.090693359,4.090693359
-7.759863281,-4.459526367,3.870351563
-7.625742188,-4.100273438,3.956572266
-6.878496094,-3.798500977,3.31949707
-7.343129883,-4.402045898,3.47277832
-8.382568359,-2.830913086,3.769760742
-8.234077148,-4.584067383,3.67875
-8.358618164,-4.133803711,3.808081055
-8.12390625,-4.129013672,3.879931641
-7.688012695,-4.287084961,3.597319336
-8.794511719,-3.544628906,5.024750977
-7.51078125,-3.903881836,3.386557617
-7.659272461,-3.942202148,3.348237305
-8.535849609,-4.933740234,4.076323242
-7.750283203,-3.688330078,3.774550781
-4.330195313,-0.196391602,3.142265625
-9.311835938,-2.457290039,3.11831543
-7.735913086,-4.258344727,3.228486328
-7.793393555,-4.684658203,3.343447266
-8.32987793,-4.550537109,3.702700195
-8.114326172,-4.837939453,3.822451172
-7.893984375,-5.106181641,3.67875
-8.090375977,-4.837939453,3.889511719
-8.281977539,-4.502636719,3.400927734
-7.970625,-5.302573242,3.333867188
-7.731123047,-5.355263672,2.864443359
-7.688012695,-5.441484375,2.864443359
-8.607700195,-6.198310547,2.682421875
-8.895102539,-5.968388672,2.682421875
-8.94300293,-5.666616211,2.040556641
-7.079677734,-5.867797852,1.877695313
-7.56347168,-6.356381836,2.203417969
-7.558681641,-5.652246094,2.567460938
-6.495292969,-5.896538086,2.390229492
-6.423442383,-6.854545898,2.85965332
-6.543193359,-6.164780273,2.55309082
-9.172924805,-5.680986328,2.548300781
-7.836503906,-4.277504883,3.329077148
-8.104746094,-4.69902832,2.24652832
-7.026987305,-5.704936523,2.730322266
-4.564907227,-11.66374512,5.374423828
-5.441484375,-6.53840332,4.550537109
-7.017407227,-5.872587891,2.984194336
-8.83762207,-5.867797852,4.057163086
-8.555009766,-5.31215332,4.694238281
-7.20421875,-4.354145508,3.511098633
-5.72409668,-4.593647461,4.08590332
-5.8246875,-4.986430664,4.799619141
-6.303691406,-4.80440918,4.885839844
-5.920488281,-4.339775391,4.311035156
-4.986430664,-7.673642578,6.686894531
-5.221142578,-4.928950195,3.444038086
-5.331313477,-4.569697266,3.396137695
-4.919370117,-4.114643555,4.215234375
-3.214116211,-5.283413086,4.540957031
-2.323168945,-6.054609375,3.942202148
-1.652563477,-6.581513672,4.282294922
-0.934057617,-6.528823242,4.564907227
-2.586621094,-8.655600586,4.19128418
-2.897973633,-8.947792969,5.273833008
-1.628613281,-8.818461914,4.857099609
-1.163979492,-8.535849609,5.41753418
-1.168769531,-8.58375,5.230722656
-1.542392578,-7.774233398,4.349355469
-2.313588867,-7.137158203,3.558999023
-0.028740234,-11.86013672,3.827241211
3.247646484,-7.826923828,5.067861328
2.29921875,-9.738149414,3.712280273
1.221459961,-9.627978516,3.721860352
-0.684975586,-8.722661133,3.702700195
-1.566342773,-8.861572266,4.770878906
-1.422641602,-9.148974609,4.65112793
0.033530273,-7.965834961,3.515888672
6.38512207,1.192719727,-1.925595703
3.233276367,-10.73926758,5.206772461
2.428549805,-9.81,2.629731445
4.076323242,-9.872270508,4.794829102
4.483476563,-9.527387695,3.827241211
3.587739258,-9.901010742,4.272714844
4.646337891,-9.192084961,3.717070313
4.718188477,-8.502319336,5.345683594
4.042792969,-6.619833984,5.00559082
1.781894531,-8.07121582,5.475014648
2.347119141,-7.462880859,5.115761719
1.384321289,-6.706054688,4.243974609
1.518442383,-8.689130859,3.673959961
4.033212891,-8.334667969,5.589975586
3.817661133,-8.555009766,4.464316406
2.739902344,-9.738149414,3.305126953
4.813989258,-8.248447266,3.041674805
4.253554688,-9.91059082,2.816542969
4.5984375,-9.048383789,4.277504883
5.221142578,-9.287885742,4.459526367
4.358935547,-9.982441406,4.80440918
4.435576172,-10.92128906,2.29921875
4.972060547,-7.400610352,4.833149414
4.689448242,-8.114326172,6.255791016
4.349355469,-7.961044922,5.87737793
2.639311523,-7.386240234,5.345683594
2.509980469,-6.99824707,5.254672852
3.142265625,-6.902446289,5.930068359
4.176914063,-6.389912109,6.878496094
3.717070313,-5.384003906,6.404282227
3.300336914,-5.178032227,6.227050781
3.879931641,-6.102509766,6.576723633
3.908671875,-6.164780273,6.452182617
3.463198242,-6.255791016,6.016289063
3.635639648,-6.107299805,5.61871582
3.190166016,-5.594765625,6.452182617
1.901645508,-0.895737305,9.608818359
2.730322266,-2.543510742,7.769443359
3.223696289,-3.558999023,7.932304688
3.353027344,-4.397255859,7.769443359
4.670288086,-4.555327148,8.770561523
4.34456543,-4.65112793,7.309599609
3.549418945,-5.316943359,7.91793457
3.194956055,-4.842729492,7.400610352
1.623823242,-5.144501953,6.682104492
3.051254883,-4.636757813,7.549101563
3.01293457,-4.5984375,7.505991211
3.01293457,-5.149291992,7.721542969
2.687211914,-5.245092773,6.921606445
2.821333008,-5.034331055,7.25690918
2.509980469,-5.810317383,8.028105469
2.548300781,-5.757626953,8.435258789
2.739902344,-5.695356445,8.200546875
0.910107422,-8.037685547,8.372988281
3.410507813,-4.44515625,8.885522461
2.988984375,-5.077441406,7.003037109
3.065625,-4.871469727,7.30480957
2.715952148,-5.225932617,6.931186523
2.50519043,-5.173242188,6.921606445
2.840493164,-5.613925781,7.721542969
3.199746094,-4.358935547,8.004155273
3.103945313,-4.042792969,7.625742188
2.883603516,-4.057163086,7.956254883
2.591411133,-4.100273438,7.688012695
2.715952148,-4.119433594,8.157436523
3.147055664,-3.717070313,9.053173828
5.345683594,-2.715952148,5.97796875
1.58550293,-6.040239258,9.982441406
2.672841797,-5.278623047,6.859335938
2.557880859,-5.096601563,7.108417969
2.81175293,-5.269042969,6.921606445
2.941083984,-5.752836914,8.210126953
3.276386719,-5.168452148,8.602910156
3.362607422,-4.033212891,8.521479492
3.233276367,-4.014052734,8.181386719
2.950664063,-4.536166992,8.099956055
2.864443359,-4.924160156,8.497529297
2.620151367,-4.636757813,8.674760742
2.984194336,-3.9853125,8.387358398
2.826123047,-4.526586914,8.267607422
2.797382813,-4.746928711,7.913144531
2.864443359,-4.948110352,8.291557617
3.008144531,-4.670288086,8.104746094
2.414179688,-5.149291992,7.750283203
2.883603516,-4.823569336,8.392148438
3.008144531,-4.440366211,8.756191406
2.653681641,-4.540957031,9.225615234
2.404599609,-5.245092773,8.569379883
0.546064453,-6.787485352,10.38959473
2.083666992,-5.518125,7.553891602
2.735112305,-4.54574707,6.241420898
-1.346000977,-8.617280273,5.034331055
3.056044922,-4.095483398,7.501201172
3.022514648,-4.378095703,8.722661133
2.696791992,-4.895419922,8.43046875
2.438129883,-4.464316406,8.425678711
2.476450195,-4.881049805,8.516689453
2.500400391,-5.048701172,8.674760742
2.945874023,-5.015170898,8.2771875
2.96503418,-5.422324219,7.812553711
3.175795898,-5.087021484,7.223378906
3.008144531,-4.943320313,6.849755859
3.803291016,-4.095483398,8.631650391
3.597319336,-3.582949219,8.631650391
2.816542969,-3.745810547,8.492739258
1.777104492,-6.389912109,7.089257813
2.802172852,-5.61871582,6.399492188
3.544628906,-4.952900391,6.701264648
3.942202148,-5.436694336,6.777905273
3.420087891,-7.51078125,7.783813477
3.539838867,-5.954018555,6.322851563
2.96503418,-5.97796875,6.179150391
2.629731445,-6.461762695,5.97796875
1.997446289,-6.380332031,5.949228516
1.935175781,-5.896538086,6.59109375
2.102827148,-5.455854492,7.271279297
2.428549805,-5.225932617,8.147856445
1.978286133,-5.455854492,7.726333008
2.112407227,-4.320615234,7.831713867
3.094365234,-3.894301758,8.914262695
3.276386719,-3.616479492,9.311835938
3.396137695,-3.817661133,9.364526367
3.855981445,-3.156635742,10.33211426
3.717070313,-3.549418945,10.06387207
2.955454102,-4.095483398,10.05429199
1.911225586,-5.101391602,9.728569336
0.9196875,-5.130131836,9.886640625
-0.076640625,-4.34456543,9.278305664
-1.733994141,-3.693120117,8.334667969
-2.744692383,-7.472460938,4.119433594
-2.289638672,-6.849755859,7.242539063
-2.826123047,-6.203100586,8.569379883
-2.945874023,-6.801855469,8.58375
