Measurement label:,Left,
-9.278305664,-1.413061523,-0.814306641
-9.196875,-1.642983398,-0.934057617
-9.718989258,-1.705253906,-0.522114258
-10.15488281,-1.192719727,-0.229921875
-9.819580078,-1.120869141,-0.196391602
-9.742939453,-1.437011719,0.047900391
-9.354946289,-1.99265625,-0.196391602
-8.976533203,-1.810634766,-0.138911133
-9.484277344,-1.341210938,-0.004790039
-9.455537109,-2.007026367,-0.402363281
-9.321416016,-2.117197266,-0.479003906
-9.843530273,-2.208208008,-0.799936523
-9.848320313,-2.313588867,-0.15328125
-10.3991748,-2.596201172,0.40715332
-10.10219238,-1.556762695,0.263452148
-9.790839844,-1.063388672,0.071850586
-9.853110352,-1.192719727,0.20597168
-10.03513184,-1.73878418,0.277822266
-9.493857422,-1.815424805,0.234711914
-9.824370117,-2.09324707,-0.119750977
-9.536967773,-2.29921875,0.148491211
-9.125024414,-2.371069336,-0.526904297
-9.551337891,-2.591411133,-0.598754883
-9.891430664,-2.648891602,-2.155517578
-10.07824219,-2.227368164,0.258662109
-10.54287598,-2.026186523,0.210761719
-9.800419922,-1.034648438,0.071850586
-9.192084961,-0.723295898,0.071850586
-9.388476563,-1.254990234,0.455053711
-9.536967773,-1.614243164,0.282612305
-9.584868164,-1.901645508,0.383203125
-9.302255859,-1.987866211,0.191601563
-9.168134766,-1.896855469,-0.129331055
-10.05429199,-2.313588867,-0.225131836
-10.57640625,-2.337539063,0.292192383
-10.96439941,-2.375859375,0.603544922
-10.61472656,-2.150727539,0.728085938
-9.455537109,-1.671723633,-0.488583984
-9.465117188,-1.441801758,0.737666016
-9.685458984,-1.887275391,1.144819336
-9.24956543,-2.121987305,0.857416992
-9.489067383,-1.93996582,1.015488281
-9.201665039,-2.797382813,0.177231445
-9.541757813,-2.596201172,0.651445313
-9.718989258,-2.442919922,0.771196289
-9.589658203,-1.916015625,0.455053711
-9.532177734,-1.619033203,0.570014648
-9.369316406,-1.590292969,0.886157227
-9.393266602,-2.730322266,1.398691406
-8.828041992,-2.327958984,0.680185547
-9.072333984,-2.926713867,1.063388672
-8.971743164,-2.677631836,0.9196875
-9.29746582,-2.141147461,0.871787109
-9.580078125,-2.088457031,0.938847656
-10.05429199,-2.395019531,1.374741211
-10.62909668,-2.423759766,1.499282227
-10.82548828,-2.409389648,1.221459961
-10.83027832,-2.60578125,1.187929688
-10.54287598,-2.672841797,1.140029297
-9.848320313,-2.701582031,0.886157227
-9.134604492,-2.797382813,0.344882813
-8.856782227,-2.715952148,0.502954102
-8.502319336,-2.375859375,0.627495117
-8.440048828,-2.289638672,0.526904297
-8.866362305,-2.457290039,0.857416992
-8.775351563,-2.481240234,0.732875977
-8.981323242,-2.715952148,1.211879883
-9.273515625,-2.711162109,1.312470703
-9.321416016,-2.610571289,0.986748047
-9.307045898,-3.151845703,0.704135742
-9.081914063,-3.065625,0.862207031
-9.148974609,-2.864443359,1.077758789
-9.086704102,-2.878813477,0.383203125
-9.125024414,-2.677631836,0.670605469
-8.818461914,-2.519560547,0.938847656
-8.799301758,-2.423759766,0.838256836
-9.163344727,-2.543510742,1.346000977
-10.04950195,-2.543510742,1.642983398
-9.968071289,-2.438129883,1.561552734
-9.857900391,-2.744692383,1.719624023
-9.613608398,-2.840493164,1.805844727
-9.613608398,-2.797382813,1.322050781
-9.618398438,-2.524350586,1.609453125
-10.07345215,-2.543510742,0.943637695
-9.747729492,-2.361489258,1.168769531
-9.244775391,-2.29921875,1.346000977
-8.933422852,-2.70637207,0.886157227
-8.372988281,-2.256108398,0.756826172
-9.057963867,-2.088457031,1.628613281
-9.129814453,-1.398691406,1.93996582
-9.192084961,-1.508862305,1.805844727
-9.062753906,-1.384321289,2.011816406
-8.904682617,-2.265688477,1.714833984
-9.259145508,-1.882485352,1.949545898
-9.565708008,-1.949545898,1.475332031
-10.07824219,-1.815424805,1.762734375
-10.00160156,-1.68609375,1.360371094
-9.517807617,-1.757944336,1.154399414
-9.465117188,-1.355581055,1.63340332
-9.666298828,-2.040556641,1.441801758
-9.546547852,-1.403481445,1.561552734
-9.637558594,-1.662143555,1.542392578
-9.239985352,-1.551972656,1.293310547
-9.536967773,-1.767524414,1.293310547
-9.771679688,-1.595083008,1.729204102
-9.747729492,-1.805844727,1.331630859
-9.75730957,-1.561552734,1.556762695
-9.75730957,-1.393901367,1.446591797
-9.929750977,-1.269360352,1.906435547
-10.01597168,-1.623823242,1.384321289
-9.91059082,-1.456171875,1.690883789
-9.65671875,-1.437011719,1.484912109
-9.474697266,-1.441801758,1.231040039
-8.947792969,-1.106499023,0.929267578
-10.08303223,-1.657353516,1.082548828
-9.800419922,-1.920805664,1.140029297
-9.738149414,-1.844165039,1.398691406
-9.699829102,-1.815424805,1.211879883
-9.474697266,-1.528022461,1.163979492
-9.901010742,-2.011816406,1.254990234
-9.86269043,-1.614243164,1.168769531
-10.15967285,-1.571132813,1.087338867
-9.939331055,-1.07296875,1.197509766
-9.704619141,-1.154399414,1.096918945
-9.5034375,-1.135239258,1.049018555
-9.498647461,-1.264570313,1.183139648
-9.800419922,-1.719624023,0.943637695
-9.915380859,-1.930385742,1.068178711
-9.101074219,-2.624941406,0.948427734
-9.857900391,-1.705253906,0.977167969
-9.115444336,-1.398691406,0.876577148
-8.875942383,-1.518442383,0.785566406
-9.14418457,-1.68609375,0.871787109
-9.134604492,-1.772314453,0.646655273
-9.330996094,-1.868115234,0.555644531
-9.474697266,-1.973496094,0.402363281
-9.321416016,-2.112407227,0.220341797
-9.292675781,-2.007026367,0.292192383
-9.455537109,-1.872905273,0.301772461
-9.647138672,-1.604663086,0.479003906
-10.0926123,-0.627495117,0.177231445
-9.283095703,-1.805844727,-0.876577148
-8.502319336,-2.548300781,0.584384766
-9.04359375,-1.963916016,0.354462891
-9.489067383,-1.657353516,0.953217773
-9.699829102,-1.365161133,0.833466797
-9.786049805,-1.341210938,0.785566406
-9.412426758,-1.599873047,0.201181641
-9.105864258,-1.839375,0.311352539
-9.04359375,-1.987866211,0.287402344
-9.388476563,-2.19862793,0.622705078
-9.632768555,-1.983076172,0.804726563
-9.690249023,-1.551972656,0.914897461
-9.091494141,-1.437011719,0.593964844
-9.695039063,-1.609453125,0.752036133
-9.824370117,-1.748364258,0.895737305
-9.378896484,-1.959125977,0.450263672
-9.14418457,-2.696791992,0.244291992
-9.469907227,-2.514770508,0.239501953
-9.776469727,-2.486030273,0.15328125
-10.38480469,-2.040556641,0.967587891
-9.982441406,-1.748364258,1.791474609
-10.74884766,-1.839375,1.063388672
-10.62430664,-1.935175781,1.077758789
-9.939331055,-2.165097656,0.76640625
-9.891430664,-2.04534668,0.756826172
-9.364526367,-2.208208008,0.402363281
-8.875942383,-2.361489258,0.119750977
-9.445957031,-1.968706055,0.641865234
-9.584868164,-1.733994141,0.86699707
-9.513017578,-1.710043945,0.991538086
-9.426796875,-1.590292969,1.154399414
-9.680668945,-1.968706055,1.154399414
-9.819580078,-1.619033203,1.192719727
-9.513017578,-2.021396484,1.183139648
-9.354946289,-2.083666992,0.977167969
-9.575288086,-1.868115234,1.446591797
-10.17404297,-0.795146484,2.280058594
-9.953701172,-2.1459375,1.609453125
-9.96328125,-1.350791016,2.098037109
-10.26505371,-1.580712891,1.968706055
-8.99090332,-1.690883789,1.441801758
-9.369316406,-2.289638672,1.307680664
-9.287885742,-2.007026367,1.298100586
-9.359736328,-1.839375,1.259780273
-8.933422852,-1.820214844,1.183139648
-9.000483398,-1.580712891,1.360371094
-9.508227539,-1.743574219,1.283730469
-9.747729492,-1.935175781,1.537602539
-9.192084961,-2.141147461,1.053808594
-9.40284668,-2.447709961,1.580712891
-9.541757813,-3.774550781,1.331630859
-9.786049805,-2.265688477,1.518442383
-9.192084961,-2.083666992,1.331630859
-9.062753906,-2.883603516,1.068178711
-10.34648438,-1.825004883,1.963916016
-10.56203613,-2.342329102,1.89206543
-9.948911133,-2.04534668,1.882485352
-9.613608398,-3.558999023,1.192719727
-9.134604492,-2.347119141,1.063388672
-9.465117188,-2.969824219,1.494492188
-10.30337402,-2.026186523,2.002236328
-9.723779297,-2.414179688,1.987866211
-9.489067383,-1.872905273,2.121987305
-9.081914063,-1.93996582,2.040556641
-8.722661133,-1.825004883,2.141147461
-8.689130859,-1.877695313,1.983076172
-9.053173828,-1.671723633,2.222578125
-8.832832031,-1.925595703,2.007026367
-9.75730957,-2.629731445,3.11831543
-8.262817383,-2.217788086,1.341210938
-8.090375977,-2.030976563,1.767524414
-8.861572266,-1.901645508,2.035766602
-9.465117188,-1.901645508,2.567460938
-9.800419922,-1.451381836,2.519560547
-9.120234375,-1.733994141,2.385439453
-9.901010742,-2.19862793,2.308798828
-10.05908203,-2.586621094,1.911225586
-10.42791504,-2.222578125,1.791474609
-5.738466797,-1.528022461,1.652563477
-8.042475586,-1.460961914,2.327958984
-8.612490234,-1.130449219,2.404599609
-9.40284668,-0.843046875,3.132685547
-8.018525391,-0.182021484,4.306245117
-8.099956055,-1.422641602,4.866679688
-8.770561523,-1.140029297,4.641547852
-8.468789063,-1.662143555,4.95769043
-8.674760742,-1.73878418,3.051254883
-8.842412109,-1.365161133,3.257226563
-8.310717773,-1.825004883,4.660708008
-8.550219727,-1.417851563,4.028422852
-9.426796875,-0.296982422,5.384003906
-6.686894531,-0.488583984,5.700146484
-7.472460938,0.392783203,4.526586914
-7.697592773,-2.09324707,5.302573242
-5.752836914,-2.375859375,4.19128418
-8.780141602,-3.027304688,3.190166016
-8.325087891,-3.300336914,4.507426758
-7.961044922,-3.645219727,5.384003906
-9.364526367,-3.726650391,5.163662109
-7.41019043,1.983076172,4.109853516
-7.860454102,-4.449946289,7.137158203
-7.984995117,-2.893183594,5.901328125
-7.597001953,-2.711162109,5.685776367
-7.223378906,-2.768642578,5.192402344
-7.25690918,-3.467988281,4.75171875
-6.854545898,-3.616479492,4.315825195
-6.916816406,-3.741020508,4.291875
-7.553891602,-4.536166992,4.536166992
-6.682104492,-5.714516602,6.658154297
-8.751401367,0.953217773,4.119433594
-7.022197266,-6.040239258,6.892866211
-7.084467773,-5.46543457,5.906118164
-6.13125,-6.255791016,5.513334961
-6.179150391,-6.021079102,5.719306641
-6.265371094,-5.954018555,6.227050781
-6.912026367,-4.885839844,5.580395508
-6.260581055,-3.47277832,5.522915039
-5.992338867,-4.100273438,5.479804688
-5.125341797,-4.469106445,5.427114258
-5.757626953,-4.80440918,5.839057617
-5.034331055,-4.727768555,6.624624023
-5.249882813,-4.622387695,7.022197266
-5.72409668,-4.631967773,6.485712891
-5.748046875,-5.254672852,6.638994141
-5.407954102,-4.69902832,6.107299805
-5.000800781,-4.742138672,5.968388672
-4.517006836,-5.278623047,6.126459961
-4.756508789,-5.000800781,6.140830078
-5.120551758,-4.986430664,6.045029297
-4.986430664,-4.991220703,6.193520508
-4.794829102,-5.225932617,6.49050293
-4.837939453,-5.451064453,6.667734375
-4.608017578,-5.657036133,6.79706543
-4.775668945,-5.623505859,6.902446289
-4.670288086,-5.31215332,6.64378418
-4.885839844,-5.566025391,6.677314453
-4.972060547,-5.197192383,6.107299805
-4.790039063,-4.39246582,5.628295898
-4.627177734,-4.382885742,5.791157227
-4.507426758,-4.727768555,6.174360352
-4.469106445,-5.192402344,7.228168945
-4.823569336,-5.345683594,7.347919922
-5.733676758,-4.924160156,7.180268555
-4.756508789,-5.422324219,6.89765625
-4.095483398,-5.786367188,6.13125
-4.143383789,-5.336103516,5.556445313
-4.306245117,-5.537285156,5.853427734
-4.440366211,-5.072651367,5.944438477
-4.435576172,-4.847519531,6.298901367
-4.435576172,-4.469106445,6.413862305
-4.493056641,-4.813989258,6.892866211
-4.354145508,-5.010380859,6.562353516
-3.602109375,-5.087021484,6.653364258
-3.511098633,-5.446274414,6.959926758
-3.990102539,-5.680986328,6.945556641
-3.9853125,-5.546865234,6.787485352
-3.937412109,-5.187612305,6.677314453
-4.071533203,-4.502636719,6.399492188
-4.49784668,-4.119433594,5.963598633
-3.568579102,-6.294111328,6.380332031
-4.277504883,-5.26425293,6.217470703
-4.03800293,-5.316943359,5.666616211
-5.733676758,-4.943320313,5.580395508
-4.636757813,-5.661826172,6.524033203
-4.660708008,-5.767207031,7.113208008
-4.406835938,-6.049819336,6.452182617
-4.866679688,-5.134921875,6.356381836
-4.593647461,-5.575605469,6.701264648
-4.531376953,-5.685776367,6.418652344
-4.258344727,-5.757626953,5.963598633
-4.057163086,-5.633085938,5.518125
-4.109853516,-5.36484375,5.676196289
-4.03800293,-5.786367188,6.092929688
-4.119433594,-6.035449219,6.595883789
-4.057163086,-5.858217773,6.706054688
-4.105063477,-5.307363281,6.442602539
-3.951782227,-4.833149414,6.169570313
-4.066743164,-4.876259766,5.853427734
-4.176914063,-5.067861328,5.939648438
-4.536166992,-5.431904297,6.519243164
-4.655917969,-5.685776367,6.495292969
-4.277504883,-5.31215332,6.365961914
-4.358935547,-5.134921875,6.615043945
-4.258344727,-5.216352539,6.749165039
-4.215234375,-5.451064453,7.046147461
-2.165097656,-8.325087891,9.211245117
-4.272714844,-5.11097168,7.141948242
-3.688330078,-3.798500977,6.79706543
0.76640625,-5.063071289,12.05173828
-4.847519531,-7.232958984,5.719306641
-3.079995117,-3.966152344,2.083666992
-4.799619141,-3.530258789,5.57081543
-4.512216797,-4.176914063,4.737348633
-5.197192383,-3.73144043,7.137158203
-4.722978516,-3.621269531,6.011499023
-5.00559082,-3.444038086,6.064189453
-4.790039063,-3.616479492,5.604345703
-4.574487305,-3.496728516,5.738466797
-4.775668945,-3.994892578,6.102509766
-4.220024414,-3.903881836,4.785249023
-5.034331055,-4.593647461,6.375541992
-4.560117188,-4.009262695,6.049819336
-5.283413086,-4.378095703,5.891748047
-5.403164063,-4.722978516,5.2115625
-5.269042969,-4.253554688,4.75171875
-4.943320313,-3.635639648,4.473896484
-5.235512695,-3.386557617,4.536166992
-4.521796875,1.350791016,1.978286133
-6.921606445,-0.761616211,2.212998047
-5.939648438,-4.890629883,5.340893555
-6.346801758,-5.101391602,6.768325195
-6.605463867,-4.756508789,8.502319336
-5.786367188,-5.637875977,7.094047852
-7.908354492,-6.126459961,6.179150391
-7.213798828,-6.169570313,5.216352539
-8.440048828,-5.139711914,4.770878906
-7.984995117,-4.071533203,4.871469727
-7.194638672,-2.256108398,4.675078125
-6.89765625,-1.518442383,4.220024414
-7.323969727,-2.212998047,3.970942383
-7.625742188,-2.385439453,4.679868164
-7.71675293,-1.916015625,5.623505859
-7.994575195,-2.763852539,5.580395508
-7.889194336,-2.169887695,6.303691406
-7.740703125,-1.666933594,6.79706543
-7.889194336,-2.821333008,6.744375
-7.860454102,-4.406835938,7.141948242
-7.889194336,-4.770878906,6.739584961
-7.779023438,-4.579277344,7.285649414
-7.678432617,-2.701582031,7.553891602
-8.828041992,-0.900527344,4.148173828
-8.171806641,-2.050136719,4.560117188
-7.884404297,-1.302890625,5.786367188
-7.065307617,-2.026186523,6.79706543
-7.20421875,-2.70637207,7.022197266
-7.20421875,-2.29921875,6.993457031
-7.414980469,-2.270478516,8.387358398
-7.793393555,-2.059716797,8.674760742
-8.22449707,-1.001118164,8.535849609
-8.052055664,0.158071289,7.884404297
-8.004155273,0.852626953,7.242539063
-6.193520508,0.589174805,7.271279297
-7.965834961,-0.364042969,6.816225586
-7.683222656,0.004790039,6.155200195
-8.219707031,-0.335302734,7.089257813
-8.042475586,-0.637075195,7.477250977
-8.358618164,-0.646655273,7.094047852
-8.167016602,-0.047900391,6.672524414
-8.013735352,0.378413086,5.513334961
-7.822133789,0.158071289,5.407954102
-7.846083984,-0.043110352,5.316943359
-8.32987793,-0.684975586,6.365961914
-8.665180664,-0.838256836,6.730004883
-8.459208984,-0.708925781,6.404282227
-8.133486328,-0.215551758,5.896538086
-7.81734375,-0.071850586,5.451064453
-7.855664063,-0.684975586,5.891748047
-8.353828125,-1.360371094,5.872587891
-7.970625,-1.422641602,5.561235352
-7.812553711,-0.881367188,5.173242188
-7.860454102,0.239501953,4.488266602
-9.053173828,0.728085938,4.23918457
-10.23152344,0.287402344,4.569697266
-10.56203613,-0.354462891,5.05828125
-10.33211426,0.732875977,4.952900391
-9.972861328,1.307680664,5.000800781
-6.619833984,-0.627495117,6.571933594
-8.167016602,0.071850586,4.842729492
-7.826923828,0.402363281,4.129013672
-7.750283203,0.584384766,3.769760742
-8.267607422,0.186811523,3.736230469
-8.478369141,-0.110170898,4.368515625
-9.067543945,-0.981958008,5.278623047
-8.904682617,-1.413061523,6.217470703
-9.283095703,0.086220703,5.992338867
-9.053173828,0.9196875,5.585185547
-9.038803711,-0.047900391,4.95769043
-8.828041992,-0.124541016,4.176914063
-8.708291016,0.038320313,3.946992188
-9.019643555,0.296982422,3.918251953
-9.445957031,0.622705078,4.34456543
-9.038803711,0.651445313,5.130131836
-9.302255859,0.009580078,5.748046875
-9.235195313,0.704135742,4.387675781
-9.560917969,1.010698242,3.927832031
-9.163344727,0.493374023,4.311035156
-9.177714844,1.183139648,3.899091797
-9.014853516,0.967587891,3.290756836
-9.019643555,0.201181641,3.396137695
-9.105864258,0.229921875,3.266806641
-9.072333984,-0.215551758,2.945874023
-9.086704102,-0.028740234,2.85965332
-9.580078125,3.400927734,0.086220703
-8.550219727,0.910107422,3.640429688
-9.790839844,0.3065625,3.491938477
-9.455537109,0.234711914,3.137475586
-8.986113281,0.325722656,2.955454102
-9.153764648,-0.119750977,2.50519043
-8.813671875,0.201181641,2.059716797
-8.622070313,0.670605469,1.877695313
-9.182504883,0.546064453,2.184257813
-9.383686523,0.426313477,2.524350586
-9.489067383,0.138911133,2.634521484
-9.14418457,0.344882813,2.160307617
-9.153764648,0.023950195,1.896855469
-9.469907227,0.091010742,1.714833984
-9.398056641,-0.455053711,1.537602539
-9.369316406,-1.231040039,2.059716797
-8.559799805,0.182021484,1.5328125
-10.6434668,0.593964844,-0.215551758
-9.618398438,-0.105380859,1.140029297
-9.374106445,-0.670605469,1.446591797
-9.718989258,-0.15328125,1.609453125
-9.771679688,-0.105380859,1.762734375
-9.786049805,-0.364042969,1.441801758
-9.718989258,-0.799936523,1.025068359
-9.321416016,-0.708925781,0.838256836
-9.407636719,-0.023950195,0.991538086
-9.374106445,-1.647773438,-1.130449219
-9.35015625,-0.900527344,1.355581055
-9.901010742,-1.815424805,1.729204102
-9.733359375,-1.580712891,1.58550293
-9.369316406,-1.168769531,1.063388672
-9.225615234,-0.981958008,0.843046875
-9.168134766,-0.613125,0.593964844
-9.263935547,-0.589174805,1.039438477
-9.623188477,-0.948427734,1.005908203
-10.41833496,-1.456171875,1.551972656
-9.225615234,-1.628613281,0.996328125
-9.321416016,-1.264570313,0.507744141
-9.60402832,-1.389111328,0.991538086
-9.422006836,-1.882485352,1.101708984
-10.13572266,-2.232158203,1.369951172
-9.915380859,-1.959125977,1.005908203
-10.24110352,-1.762734375,1.202299805
-10.38480469,-1.695673828,1.221459961
-10.19799316,-1.710043945,1.058598633
-9.762099609,-2.064506836,0.914897461
-9.105864258,-2.102827148,0.488583984
-8.190966797,-2.193837891,-0.10059082
-7.640112305,-2.371069336,-0.244291992
-7.956254883,-2.567460938,0.10059082
-8.679550781,-2.744692383,0.752036133
-9.225615234,-2.955454102,1.197509766
-9.819580078,-2.653681641,0.97237793
-9.857900391,-2.888393555,0.996328125
-8.751401367,-2.620151367,0.613125
-8.2771875,-2.490820313,0.498164063
-8.746611328,-2.787802734,0.570014648
-8.454418945,-2.907553711,1.269360352
-10.0303418,-3.022514648,0.579594727
-9.589658203,-2.562670898,1.628613281
-9.220825195,-2.342329102,0.953217773
-9.805209961,-3.405717773,1.968706055
-10.12614258,-3.180585938,2.112407227
-9.594448242,-2.692001953,1.877695313
-9.187294922,-3.075205078,2.1459375
-9.091494141,-3.079995117,2.60578125
-8.923842773,-3.381767578,3.410507813
-9.354946289,-3.664379883,4.291875
-9.311835938,-3.391347656,3.836821289
-8.986113281,-3.223696289,3.108735352
-9.134604492,-2.318378906,2.126777344
-8.07121582,-1.695673828,1.78668457
-12.2385498,-5.149291992,2.567460938
-11.89366699,0.440683594,4.200864258
-8.076005859,-3.31949707,2.059716797
-7.903564453,-2.447709961,2.030976563
-9.513017578,-2.524350586,3.477568359
-10.23631348,-2.931503906,3.659589844
-14.17851563,-2.212998047,0.301772461
-8.94300293,-1.78668457,3.903881836
-9.330996094,-1.968706055,4.042792969
-9.877060547,-2.941083984,4.411625977
-9.148974609,-2.850073242,4.090693359
-8.866362305,-0.775986328,4.306245117
-8.17659668,-2.907553711,4.363725586
-8.53105957,-2.495610352,3.755390625
-8.487949219,-3.611689453,3.851191406
-7.850874023,-2.830913086,3.003354492
-6.23184082,-1.791474609,4.061953125
-9.340576172,-1.93996582,2.256108398
-12.62654297,-2.591411133,-0.057480469
-4.315825195,-13.98691406,3.697910156
-1.743574219,-3.285966797,9.738149414
-6.89765625,0.910107422,3.137475586
-9.09628418,-0.905317383,4.679868164
-9.474697266,-1.207089844,3.961362305
-9.445957031,-0.249082031,3.453618164
-8.746611328,0.095800781,3.635639648
-7.874824219,-0.828676758,4.052373047
-7.156318359,-1.417851563,3.875141602
-7.319179688,-1.441801758,4.066743164
-8.296347656,-1.02027832,4.052373047
-8.056845703,-0.986748047,2.984194336
-8.58375,-2.035766602,3.343447266
-9.062753906,-2.509980469,2.787802734
